element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ce,2,334.187,334.18683+,240,,,4511.257,34426.037,4f.5d.(3G*).6s,4G*,5/2,4f.5d.(1F*).6p,,5/2,,,L3475,
Ce,2,334.386,334.38592+,330,,,5819.113,35716.083,4f.5d.(3G*).6s,*,9/2,4f.5d.(3G*).6p,2H,11/2,,,L3475,
Ce,2,334.476,334.47605+,440,,,4266.397,34155.311,4f.5d.(3G*).6s,*,7/2,5d3,,7/2,,,L3475,
Ce,3,335.329,,20000,,,,,,,,,,,,,L3518,
Ce,2,335.502,335.50082+,200,,,1410.304,31207.927,4f.(2F*).5d2.(3F),4I*,9/2,4f.5d.(3F*).6p,,7/2,,,L3475,
Ce,2,335.722,335.72141+,240,,,4266.397,34044.441,4f.5d.(3G*).6s,*,7/2,4f.5d.(3G*).6p,,9/2,,,L3475,
Ce,2,336.054,336.05323+,200,,,11309.972,41058.614,4f2.(3H).5d,4I,15/2,4f3,4I*,15/2,,,L3475,
Ce,2,336.655,336.65533+,240,,,4459.872,34155.311,4f.5d.(3F*).6s,4F*,7/2,5d3,,7/2,,,L3475,
Ce,2,337.118,337.11691+,200,,,4511.257,34166.039,4f.5d.(3G*).6s,4G*,5/2,4f.6s.(3F*).6p,,3/2,,,L3475,
Ce,2,337.346,337.34480+,200,,,2563.233,32197.982,4f.(2F*).5d2.(3F),4I*,11/2,4f2.(1I).5d,,9/2,,,L3475,
Ce,2,337.373,337.37294+,200,,,4523.033,34155.311,4f.5d.(3H*).6s,4H*,9/2,5d3,,7/2,,,L3475,
