element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Sc,16,2.0224,0.0010,2.0218,0.0010,1g,6.5e+12,D,0,4946000,2s2.2p2,3P,0,2s2.2p.3d,3D*,1,,T5297interp,L1481,
Sc,12,,,2.0298,0.0010,2g,,,0,4926600,2s2.2p6,1S,0,2s2.2p5.(2P*<1/2>).5d,2[3/2]*,1,,,L270,
Sc,12,2.0438,0.0010,2.0438,0.0010,1g,,,0,4892800,2s2.2p6,1S,0,2s2.2p5.(2P*<3/2>).5d,2[3/2]*,1,,,L270,
Sc,16,2.0458,0.0010,2.0458,0.0010,4,,,542030,5430000,2s.(2S).2p3.(2D*),3D*,3,2s.2p2.(2D).3d,3F,4,,,L1481,
Sc,16,2.1114,0.0010,2.1113,0.0010,1,,,536610,5273000,2s.(2S).2p3.(2D*),3D*,2,2s.2p2.(4P).3d,3F,3,,,L1481,
Sc,15,2.1372,0.0010,2.1370,0.0010,8bl*,,,200450,4880000,2s2.2p3,2P*,3/2,2s2.2p2.(1S).3d,2D,5/2,,,L4777,
Sc,15,2.1372,0.0010,2.1372,0.0010,"8g,bl*",,,0,4679000,2s2.2p3,4S*,3/2,2s2.2p2.(3P).3d,4P,3/2,,,L2563,
Sc,15,2.1405,0.0010,2.1405,0.0010,8g,,,0,4671800,2s2.2p3,4S*,3/2,2s2.2p2.(3P).3d,4P,5/2,,,L2563,
Sc,15,2.1426,0.0010,2.1426,0.0010,4bl*,,,111200,4778400,2s2.2p3,2D*,3/2,2s2.2p2.(1D).3d,2F,5/2,,,L2563,
Sc,15,2.1426,0.0010,2.1426,0.0010,4bl*,,,121960,4789200,2s2.2p3,2D*,5/2,2s2.2p2.(1D).3d,2P,3/2,,,L2563,
Sc,15,2.149,0.010,2.1476,0.0010,5d,,,121960,4778400,2s2.2p3,2D*,5/2,2s2.2p2.(1D).3d,2F,5/2,,,L2563,
