element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Pt,5,65.1914,0.0003,65.19127,0.00008,427,1.39e+08,,32630.51,186025.28,5d6,3D,2,5d5.6p,186025*,3,,T9562,L19450,
Pt,5,65.2129,0.0003,65.21305,0.00013,398,8.71e+07,,53919.76,207263.31,5d6,3F1,4,5d5.6p,207263*,3,,T9562,L19450,
Pt,5,65.2661,0.0003,65.26599,0.00008,202,1.20e+08,,32806.12,186025.28,5d6,3G,4,5d5.6p,186025*,3,,T9562,L19450,
Pt,5,65.2748,0.0003,65.27442,0.00009,522,2.12e+08,,33865.93,187065.29,5d6,3H,5,5d5.6p,187065*,6,,T9562,L19450,
Pt,5,65.2807,0.0003,65.28059,0.00013,217,1.28e+08,,54077.0,207261.9,5d6,3F1,2,5d5.6p,207261*,2,,T9562,L19450,
Pt,5,65.2845,0.0003,65.28423,0.00013,477,7.95e+08,,62478.7,215655.04,5d6,1G1,4,5d5.6p,215655*,5,,T9562,L19450,
Pt,4,65.2885,0.0003,65.28802,0.00007,218,1.13e+08,,16169.35,169336.81,5d7,4P,5/2,5d6.6p,169336*,5/2,,T9565,L19453,
Pt,5,65.3138,0.0003,65.31408,0.00009,172,1.24e+08,,36613.63,189719.97,5d6,3G,3,5d5.6p,189719*,3,,T9562,L19450,
Pt,4,65.3329,0.0003,65.33374,0.00009,101,1.61e+08,,18361.43,171421.70,5d7,2G,9/2,5d6.6p,171421*,7/2,,T9565,L19453,
Pt,5,65.3360,0.0003,65.33603,0.00009,372,7.57e+07,,22774.76,175829.67,5d6,3P2,2,5d5.6p,175829*,3,,T9562,L19450,
Pt,4,65.3794,0.0003,65.37917,0.00013,513*,3.28e+08,,19624.95,172578.87,5d7,4P,1/2,5d6.6p,172578*,3/2,,T9565,L19453,
Pt,4,65.3794,0.0003,65.37982,0.00007,513*,3.93e+08,,10452.87,163405.27,5d7,4F,5/2,5d6.6p,163405*,5/2,,T9565,L19453,
Pt,4,65.4107,0.0003,65.41028,0.00013,898,2.99e+09,,24800.74,177681.9,5d7,2G,7/2,5d6.(1G2).6p,2F*,5/2,,T9565,L19453,
Pt,4,65.5018,0.0003,65.50153,0.00008,444,4.37e+08,,18361.43,171029.63,5d7,2G,9/2,5d6.(1I).6p,2I*,11/2,,T9565,L19453,
Pt,5,65.5126,0.0003,65.51243,0.00008,622*,1.66e+08,,16430.43,169073.23,5d6,3H,4,5d5.6p,169073*,3,,T9562,L19450,
Pt,5,65.5126,0.0003,65.51262,0.00013,622*,3.27e+08,,31104.3,183746.65,5d6,3D,1,5d5.6p,183746*,1,,T9562,L19450,
Pt,4,65.5305,0.0003,65.53029,0.00007,244,1.71e+08,,9567.18,162168.37,5d7,4F,7/2,5d6.6p,162168*,7/2,,T9565,L19453,
Pt,4,65.5801,0.0003,65.57966,0.00008,645,1.33e+09,,15539.29,168025.59,5d7,4F,3/2,5d6.6p,168025*,3/2,,T9565,L19453,
Pt,4,65.5954,0.0003,65.59517,0.00010,373,7.08e+08,,16169.35,168619.6,5d7,4P,5/2,5d6.6p,168619*,3/2,,T9565,L19453,
Pt,4,65.6090,0.0003,65.60856,0.00007,685,6.45e+08,,10452.87,162872.01,5d7,4F,5/2,5d6.6p,162872*,7/2,,T9565,L19453,
Pt,4,65.6388,0.0003,65.63864,0.00013,372,1.14e+09,,32168.62,184517.9,5d7,2F,5/2,5d6.6p,184517*,5/2,,T9565,L19453,
Pt,4,65.6701,0.0003,65.66995,0.00007,467,2.83e+08,,10452.87,162729.52,5d7,4F,5/2,5d6.6p,162729*,3/2,,T9565,L19453,
Pt,4,65.7025,0.0003,65.70190,0.00007,401,2.44e+08,,9567.18,161769.77,5d7,4F,7/2,5d6.6p,161769*,9/2,,T9565,L19453,
Pt,5,65.7092,0.0003,65.70897,0.00010,98,7.78e+07,,53919.76,206105.98,5d6,3F1,4,5d5.(2I).6p,3H*,4,,T9562,L19450,
Pt,4,65.7249,0.0003,65.72464,0.00008,400,1.73e+08,,0.00,152149.93,5d7,4F,9/2,5d6.6p,152149*,7/2,,T9565,L19453,
