element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Te,2,133.6427,0.0011,133.6416,0.0004,28000,,,10222.385,85049.41,5s2.5p3,2D*,3/2,5s2.5p2.(3P).5d,4F,5/2,,,L15043,
Te,2,134.5207,0.0011,134.5206,0.0004,35000,,,12421.854,86759.90,5s2.5p3,2D*,5/2,5s.(2S).5p4.(1D),2D,3/2,,,L15043,
Te,2,136.3234,0.0011,136.3233,0.0004,30000,,,10222.385,83577.41,5s2.5p3,2D*,3/2,5s2.5p2.(3P).6s,2P,1/2,,,L15043,
Te,2,136.6680,0.0011,136.6681,0.0004,30000,,,12421.854,85591.83,5s2.5p3,2D*,5/2,5s2.5p2.(3P).6s,4P,5/2,,,L15043,
Te,2,137.4812,0.0011,137.4801,0.0004,28000,,,12421.854,85159.66,5s2.5p3,2D*,5/2,5s2.5p2.(3P).5d,4F,3/2,,,L15043,
Te,2,137.6898,0.0011,137.6888,0.0004,12000,,,12421.854,85049.41,5s2.5p3,2D*,5/2,5s2.5p2.(3P).5d,4F,5/2,,,L15043,
Te,2,137.8930,0.0011,137.8912,0.0004,14000,,,10222.385,82743.33,5s2.5p3,2D*,3/2,5s2.5p2.(3P).6s,4P,3/2,,,L15043,
Te,2,138.6115,0.0011,138.6099,0.0004,16000,,,20546.591,92691.51,5s2.5p3,2P*,1/2,5s2.5p2.(3P).5d,4D,1/2,,,L15043,
Te,2,139.5235,0.0011,139.5225,0.0004,19000,,,10222.385,81895.43,5s2.5p3,2D*,3/2,5s2.5p2.(3P).5d,2P,3/2,,,L15043,
Te,2,139.5784,0.0011,139.5773,0.0004,13000,,,20546.591,92191.47,5s2.5p3,2P*,1/2,5s2.5p2.(3P).5d,4D,3/2,,,L15043,
Te,2,140.4662,0.0011,140.464183,0.000014,24000,,,0.000,71192.526,5s2.5p3,4S*,3/2,5s.(2S).5p4.(3P),4P,5/2,,,L15043,
Te,2,140.4984,0.0011,140.4963,0.0004,17000,,,24032.095,95208.37,5s2.5p3,2P*,3/2,5s2.5p2.(1D).6s,2D,3/2,,,L15043,
Te,2,142.2069,0.0011,142.2041,0.0004,7700,,,12421.854,82743.33,5s2.5p3,2D*,5/2,5s2.5p2.(3P).6s,4P,3/2,,,L15043,
Te,2,143.9406,0.0011,143.9396,0.0004,31000,,,12421.854,81895.43,5s2.5p3,2D*,5/2,5s2.5p2.(3P).5d,2P,3/2,,,L15043,
Te,2,146.1663,0.0011,146.1678,0.0004,12000,,,20546.591,88961.09,5s2.5p3,2P*,1/2,5s2.5p2.(3P).6s,2P,3/2,,,L15043,
Te,2,146.5206,0.0011,146.5211,0.0004,12000,,,20546.591,88796.16,5s2.5p3,2P*,1/2,5s2.5p2.(3P).5d,2P,1/2,,,L15043,
Te,2,146.5715,0.0011,146.5720,0.0004,10000,,,10222.385,78448.22,5s2.5p3,2D*,3/2,5s2.5p2.(3P).6s,4P,1/2,,,L15043,
Te,2,146.7147,0.0011,146.7150,0.0004,4200,,,24032.095,92191.47,5s2.5p3,2P*,3/2,5s2.5p2.(3P).5d,4D,3/2,,,L15043,
Te,2,148.956,0.007,,,10000,,,,,,,,,,,,,L3546,
Te,2,151.3354,0.0011,151.3352,0.0005,4600,,,10222.385,76300.87,5s2.5p3,2D*,3/2,5s.(2S).5p4.(3P),4P,1/2,,,L15043,
Te,2,154.0137,0.0011,154.0144,0.0005,4600,,,24032.095,88961.09,5s2.5p3,2P*,3/2,5s2.5p2.(3P).6s,2P,3/2,,,L15043,
