element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
W,3,145.4852,0.0010,145.4853,0.0005,150,,,24490.58,93226.03,,,2,5d3.(4P).6p,3D*,2,,,L10405,
W,3,145.5088,0.0010,145.5088,0.0005,150,,,36904.37,105628.72,5d3.(2H).6s,3H,5,5d2.(1G).6s.6p.(3P*),3H*,4,,,L10405,
W,3,145.5354,0.0010,145.5352,0.0005,150,,,14899.80,83611.69,5d4,3F2,3,5d2.(3F).6s.6p.(3P*),5G*,3,,,L10405,
W,4,145.5503,0.0010,145.5504,0.0005,200,,,58372.54,127077.24,5d2.(1G).6s,2G,7/2,5d2.(1G).6p,2F*,5/2,,,L6352,
W,5,145.5559,0.0010,145.5570,0.0005,75,,,60295.5,128997.1,5d.6s,3D,2,5d.(2D<5/2>).6p,"(5/2,1/2)*",2,,,L6650,
W,3,145.6214,0.0010,145.6214,0.0005,50,,,14899.80,83571.04,5d4,3F2,3,5d3.(4P).6p,5D*,4,,,L10405,
W,3,145.7147,0.0010,145.7147,0.0005,15,,,12427.09,81054.33,5d3.(4F).6s,5F,2,,,1,,,L10405,
W,3,145.7645,0.0010,145.7644,0.0005,50,,,33972.34,102576.20,,,2,,,2,,,L10405,
W,4,145.8088,0.0010,145.8087,0.0005,100,,,32692.40,101275.42,5d2.(3F).6s,4F,3/2,5d2.(3P).6p,2S*,1/2,,,L6352,
W,3,145.8192,0.0010,145.8192,0.0005,35,,,19851.87,88429.94,5d4,3G,3,,,3,,,L10405,
W,3,145.8287,0.0010,145.8286,0.0005,100,,,15038.04,83611.69,5d3.(4F).6s,5F,3,5d2.(3F).6s.6p.(3P*),5G*,3,,,L10405,
W,3,145.8424,0.0010,145.8423,0.0005,15,,,28062.95,96630.14,5d3.(4F).6s,3F,2,,,3,,,L10405,
W,3,145.8712,0.0010,145.8711,0.0005,5,,,28977.44,97531.10,5d3.(2H).6s,3H,4,,,3,,,L10405,
W,3,145.8819,0.0010,145.8819,0.0005,30,,,26588.54,95137.13,5d4,1G2,4,5d2.(3F).6s.6p.(3P*),5F*,5,,,L10405,
W,3,145.8922,0.0010,145.8922,0.0005,100,,,20696.62,89240.38,5d4,3D,2,,,2,,,L10405,
W,3,145.9151,0.0010,145.9151,0.0005,150,,,15038.04,83571.04,5d3.(4F).6s,5F,3,5d3.(4P).6p,5D*,4,,,L10405,
W,3,145.9554,0.0010,145.9553,0.0005,50,,,6277.81,74791.95,5d4,5D,3,,,2,,,L10405,
