element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
P,2,572.771,572.769,100,1.5e+07,D,106001.25,123455.46,3s2.3p.4p,3S,1,3s2.3p.5s,3P*,1,,"T1619CA,LS",L3986,
P,4,598.9774,,150,,,,,,,,,,,,,L4144,
P,2,602.418,602.418,500,5.1e+07,D,86743.96,103339.14,3s2.3p.4s,3P*,1,3s2.3p.4p,3D,2,,"T1619CA,LS",L3986,
P,2,603.404,603.404,400,3.7e+07,D,86597.55,103165.61,3s2.3p.4s,3P*,0,3s2.3p.4p,3D,1,,"T1619CA,LS",L3986,
P,2,604.312,604.308,500,6.8e+07,D,87124.60,103667.86,3s2.3p.4s,3P*,2,3s2.3p.4p,3D,3,,"T1619CA,LS",L3986,
P,2,605.550,605.550,250,6.9e+07,D,107922.93,124432.26,3s2.3p.4p,1D,2,3s2.3p.5s,1P*,1,,T1619CA,L3986,
P,2,605.786,,100,,,,,,,,,,,,,L3986,
P,3,608.3409,,150,,,,,,,,,,,,,L4134,
P,2,608.782,608.784,350,2.7e+07,D,86743.96,103165.61,3s2.3p.4s,3P*,1,3s2.3p.4p,3D,1,,"T1619CA,LS",L3986,
P,1,609.7690,,180,,,,,,,,,,,,,L5148,
P,4,614.2605,,150,,,,,,,,,,,,,L4144,
P,2,616.559,616.560,350,1.6e+07,D,87124.60,103339.14,3s2.3p.4s,3P*,2,3s2.3p.4p,3D,2,,"T1619CA,LS",L3986,
P,1,619.9024,,500,,,,,,,,,,,,,L5148,
P,1,621.0499,,180,,,,,,,,,,,,,L5148,
P,2,623.229,623.230,100,1.7e+06,E,87124.60,103165.61,3s2.3p.4s,3P*,2,3s2.3p.4p,3D,1,,"T1619CA,LS",L3986,
P,2,636.727,,200,,,,,,,,,,,,,L3986,
P,1,637.5681,,140,,,,,,,,,,,,,L5148,
P,1,638.8579,,100,,,,,,,,,,,,,L5148,
P,3,640.9204,,150,,,,,,,,,,,,,L4134,
P,2,643.532,,250,,,,,,,,,,,,,L3986,
P,2,643.631,,130,,,,,,,,,,,,,L3986,
P,2,645.999,,600,,,,,,,,,,,,,L3986,
P,3,648.4440,,150,,,,,,,,,,,,,L4134,
P,3,648.6381,,150,,,,,,,,,,,,,L4134,
P,2,650.346,,600,,,,,,,,,,,,,L3986,
P,2,650.797,,600,,,,,,,,,,,,,L3986,
P,2,671.328,,150,,,,,,,,,,,,,L3986,
P,4,671.3939,,150,,,,,,,,,,,,,L4144,
P,4,671.5906,,120,,,,,,,,,,,,,L4144,
P,1,671.7411,671.740,100,5.0e+06,E,64239.591,79122.19,3s2.3p2.(3P).4p,2S*,1/2,3s2.3p2.(3P).5d,2P,3/2,,"T1619CA,LS",L5148,
P,3,699.2690,,150,,,,,,,,,,,,,L4134,
P,1,710.2200,,100,,,,,,,,,,,,,L5148,
P,1,715.8367,715.836,100,5.1e+06,E,65373.556,79339.38,3s2.3p2.(3P).4p,4D*,1/2,3s2.3p2.(3P).5d,4F,3/2,,"T1619CA,LS",L5148,
P,1,716.5465,716.547,180,5.0e+06,E,65450.125,79402.10,3s2.3p2.(3P).4p,4D*,3/2,3s2.3p2.(3P).5d,4F,5/2,,"T1619CA,LS",L5148,
P,1,717.5102,,180,,,,,,,,,,,,,L5148,
P,1,717.6660,717.666,180,4.7e+06,E,65585.130,79515.35,3s2.3p2.(3P).4p,4D*,5/2,3s2.3p2.(3P).5d,4F,7/2,,"T1619CA,LS",L5148,
P,4,744.3657,,200,,,,,,,,,,,,,L4144,
P,2,784.563,784.561,250,3.3e+07,D,88893.22,101635.69,3s2.3p.4s,1P*,1,3s2.3p.4p,1P,1,,T1619CA,L3986,
P,1,804.6801,,100,,,,,,,,,,,,,L5148,
P,3,811.3528,,150,,,,,,,,,,,,,L4134,
P,1,827.8058,,140,,,,,,,,,,,,,L5148,
P,1,836.7856,,100,,,,,,,,,,,,,L5148,
P,1,853.1475,,140,,,,,,,,,,,,,L5148,
P,1,861.3835,,140,,,,,,,,,,,,,L5148,
P,1,863.7578,863.759,180,7.9e+06,D,64239.591,75813.72,3s2.3p2.(3P).4p,2S*,1/2,3s2.3p2.(3P).4d,2P,1/2,,"T1619CA,LS",L5148,
P,1,874.1529,874.153,400,9.1e+06,D,64239.591,75676.09,3s2.3p2.(3P).4p,2S*,1/2,3s2.3p2.(3P).4d,2P,3/2,,"T1619CA,LS",L5148,
P,1,887.2174,,100,,,,,,,,,,,,,L5148,
P,1,915.334,,140,,,,,,,,,,,,,L5148,
P,1,917.5819,917.5813,180,5.0e+06,D,55939.421,66834.648,3s2.3p2.(3P).4s,4P,1/2,3s2.3p2.(3P).4p,4S*,3/2,,"T1619CA,LS",L5148,
P,1,919.385,,950,,,,,,,,,,,,,L5148,
P,1,927.888,,600,,,,,,,,,,,,,L5148,
P,1,930.494,930.4948,1250,9.6e+06,D,56090.626,66834.648,3s2.3p2.(3P).4s,4P,3/2,3s2.3p2.(3P).4p,4S*,3/2,,"T1619CA,LS",L5148,
P,1,932.350,,500,,,,,,,,,,,,,L5148,
P,1,932.713,,100,,,,,,,,,,,,,L5148,
P,1,937.209,,140,,,,,,,,,,,,,L5148,
P,1,943.5069,,950,,,,,,,,,,,,,L5148,
P,1,944.186,,950,,,,,,,,,,,,,L5148,
P,1,945.283,,600,,,,,,,,,,,,,L5148,
P,1,948.184,,100,,,,,,,,,,,,,L5148,
P,1,949.212,,100,,,,,,,,,,,,,L5148,
P,1,949.356,,1250,,,,,,,,,,,,,L5148,
P,1,952.178,,180,,,,,,,,,,,,,L5148,
P,1,952.573,952.5741,1700,1.4e+07,D,56339.656,66834.648,3s2.3p2.(3P).4s,4P,5/2,3s2.3p2.(3P).4p,4S*,3/2,,"T1619CA,LS",L5148,
P,1,954.518,954.5184,1500,,,56339.656,66813.271,3s2.3p2.(3P).4s,4P,5/2,3s2.3p2.(3P).4p,2D*,3/2,,,L5148,
P,1,955.681,,280,,,,,,,,,,,,,L5148,
P,1,956.3439,956.3444,1700,8.1e+06,D,56090.626,66544.243,3s2.3p2.(3P).4s,4P,3/2,3s2.3p2.(3P).4p,4P*,5/2,,"T1619CA,LS",L5148,
P,1,959.350,959.3505,280,1.1e+07,D,55939.421,66360.282,3s2.3p2.(3P).4s,4P,1/2,3s2.3p2.(3P).4p,4P*,3/2,,"T1619CA,LS",L5148,
P,1,960.904,960.9037,750,4.4e+06,E,55939.421,66343.438,3s2.3p2.(3P).4s,4P,1/2,3s2.3p2.(3P).4p,4P*,1/2,,"T1619CA,LS",L5148,
P,1,962.580,,180,,,,,,,,,,,,,L5148,
P,1,962.842,,180,,,,,,,,,,,,,L5148,
P,1,963.8939,,400,,,,,,,,,,,,,L5148,
P,1,967.541,,140,,,,,,,,,,,,,L5148,
P,1,967.624,,500,,,,,,,,,,,,,L5148,
P,1,970.6533,,180,,,,,,,,,,,,,L5148,
P,1,973.4750,973.4755,1500,3.5e+06,E,56090.626,66360.282,3s2.3p2.(3P).4s,4P,3/2,3s2.3p2.(3P).4p,4P*,3/2,,"T1619CA,LS",L5148,
P,1,973.6680,,280,,,,,,,,,,,,,L5148,
P,1,975.077,975.0748,1500,2.2e+07,D,56090.626,66343.438,3s2.3p2.(3P).4s,4P,3/2,3s2.3p2.(3P).4p,4P*,1/2,,"T1619CA,LS",L5148,
P,1,976.077,,100,,,,,,,,,,,,,L5148,
P,1,977.685,,100,,,,,,,,,,,,,L5148,
P,1,977.911,,100,,,,,,,,,,,,,L5148,
P,1,979.021,979.0194,600,4.5e+06,D,57876.574,68088.076,3s2.3p2.(3P).4s,2P,1/2,3s2.3p2.(3P).4p,2P*,3/2,,"T1619CA,LS",L5148,
P,1,979.685,979.6828,1700,1.8e+07,D,56339.656,66544.243,3s2.3p2.(3P).4s,4P,5/2,3s2.3p2.(3P).4p,4P*,5/2,,"T1619CA,LS",L5148,
P,1,983.480,,280,,,,,,,,,,,,,L5148,
P,1,990.368,990.3671,400,1.8e+07,D,57876.574,67971.072,3s2.3p2.(3P).4s,2P,1/2,3s2.3p2.(3P).4p,2P*,1/2,,"T1619CA,LS",L5148,
P,1,997.667,997.6681,280,1.1e+07,D,56339.656,66360.282,3s2.3p2.(3P).4s,4P,5/2,3s2.3p2.(3P).4p,4P*,3/2,,"T1619CA,LS",L5148,
P,1,1008.427,1008.4277,229,2.1e+07,D,58174.366,68088.076,3s2.3p2.(3P).4s,2P,3/2,3s2.3p2.(3P).4p,2P*,3/2,,"T1619CA,LS",L5148,
P,1,1043.266,,174,,,,,,,,,,,,,L5148,
P,1,1045.587,,132,,,,,,,,,,,,,L5148,
P,1,1051.158,1051.1589,458,8.8e+06,D,55939.421,65450.125,3s2.3p2.(3P).4s,4P,1/2,3s2.3p2.(3P).4p,4D*,3/2,,"T1619CA,LS",L5148,
P,1,1052.952,1052.9524,962,1.5e+07,D,56090.626,65585.130,3s2.3p2.(3P).4s,4P,3/2,3s2.3p2.(3P).4p,4D*,5/2,,"T1619CA,LS",L5148,
P,1,1058.157,,1235,,,,,,,,,,,,,L5148,
P,1,1059.690,1059.6903,415,1.7e+07,D,55939.421,65373.556,3s2.3p2.(3P).4s,4P,1/2,3s2.3p2.(3P).4p,4D*,1/2,,"T1619CA,LS",L5148,
P,1,1068.140,1068.1406,435,1.1e+07,D,56090.626,65450.125,3s2.3p2.(3P).4s,4P,3/2,3s2.3p2.(3P).4p,4D*,3/2,,"T1619CA,LS",L5148,
P,1,1081.313,1081.3141,265,6.0e+06,D,56339.656,65585.130,3s2.3p2.(3P).4s,4P,5/2,3s2.3p2.(3P).4p,4D*,5/2,,"T1619CA,LS",L5148,
P,1,1093.272,,134,,,,,,,,,,,,,L5148,
P,1,1096.737,,103,,,,,,,,,,,,,L5148,
P,1,1116.005,,180,,,,,,,,,,,,,L5148,
P,1,1118.323,,764,,,,,,,,,,,,,L5148,
P,1,1118.675,,402,,,,,,,,,,,,,L5148,
P,1,1343.843,,76,,,,,,,,,,,,,L5148,
P,1,1348.519,,86,,,,,,,,,,,,,L5148,
P,1,1424.164,,479,,,,,,,,,,,,,L5148,
P,1,1427.275,,150,,,,,,,,,,,,,L5148,
P,1,1430.783,,256,,,,,,,,,,,,,L5148,
P,1,1443.050,,173,,,,,,,,,,,,,L5148,
P,1,1447.062,,135,,,,,,,,,,,,,L5148,
P,1,1464.642,,98,,,,,,,,,,,,,L5148,
P,1,1571.152,,714,,,,,,,,,,,,,L5148,
P,1,1596.253,,228,,,,,,,,,,,,,L5148,
P,1,1625.477,,296,,,,,,,,,,,,,L5148,
P,1,1629.297,,203,,,,,,,,,,,,,L5148,
P,1,1648.292,,1627,,,,,,,,,,,,,L5148,
P,1,1659.007,,588,,,,,,,,,,,,,L5148,
P,1,1661.305,,225,,,,,,,,,,,,,L5148,
P,1,1673.868,,221,,,,,,,,,,,,,L5148,
P,1,1680.339,,419,,,,,,,,,,,,,L5148,
P,1,1711.248,,471,,,,,,,,,,,,,L5148,
P,1,1722.328,,104,,,,,,,,,,,,,L5148,
P,1,1728.691,,289,,,,,,,,,,,,,L5148,
P,1,1735.900,,145,,,,,,,,,,,,,L5148,
P,1,1742.367,,299,,,,,,,,,,,,,L5148,
P,1,1766.568,,95,,,,,,,,,,,,,L5148,
P,1,1800.763,,186,,,,,,,,,,,,,L5148,
P,1,1851.890,,106,,,,,,,,,,,,,L5148,
P,1,1888.116,,92,,,,,,,,,,,,,L5148,
element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
P,1,2084.731,,125,,,,,,,,,,,,,L5148,
P,1,2304.512,,124,,,,,,,,,,,,,L5148,
P,1,2385.148,,287,,,,,,,,,,,,,L5148,
P,1,2614.157,,98,,,,,,,,,,,,,L5148,
P,1,2796.715,,118,,,,,,,,,,,,,L5148,
P,1,2805.707,,188,,,,,,,,,,,,,L5148,
P,1,2816.220,,127,,,,,,,,,,,,,L5148,
P,1,2829.188,,132,,,,,,,,,,,,,L5148,
P,1,2829.641,,98,,,,,,,,,,,,,L5148,
P,1,2910.510,,311,,,,,,,,,,,,,L5148,
P,1,3149.180,,92,,,,,,,,,,,,,L5148,
P,1,3227.970,,91,,,,,,,,,,,,,L5148,
P,1,3556.163,,146,,,,,,,,,,,,,L5148,
P,1,3559.197,,90,,,,,,,,,,,,,L5148,
P,1,3581.229,,192,,,,,,,,,,,,,L5148,
P,1,3642.736,,146,,,,,,,,,,,,,L5148,

