element,sp_num,obs_wl_air(nm),ritz_wl_air(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Sm,2,412.251,,280,,,,,,,,,,,,,L3475,
Sm,2,412.396,,710,,,,,,,,,,,,,L3475,
Sm,2,412.923,,280,,,,,,,,,,,,,L3475,
Sm,2,413.514,,250,,,,,,,,,,,,,L3475,
Sm,2,414.771,,320,,,,,,,,,,,,,L3475,
Sm,2,414.983,,810,,,,,,,,,,,,,L3475,
Sm,2,415.221,,1200,,,,,,,,,,,,,L3475,
Sm,2,415.333,,530,,,,,,,,,,,,,L3475,
Sm,2,415.522,,560,,,,,,,,,,,,,L3475,
Sm,2,416.948,,810,,,,,,,,,,,,,L3475,
Sm,2,417.157,,410,,,,,,,,,,,,,L3475,
Sm,2,417.802,,440,,,,,,,,,,,,,L3475,
Sm,2,418.110,,530,,,,,,,,,,,,,L3475,
Sm,1,418.333,,210,,,,,,,,,,,,,L3475,
Sm,2,418.376,,530,,,,,,,,,,,,,L3475,
Sm,2,418.813,,1000,,,,,,,,,,,,,L3475,
Sm,2,419.193,,410,,,,,,,,,,,,,L3475,
Sm,2,419.945,,270,,,,,,,,,,,,,L3475,
Sm,2,420.292,,650,,,,,,,,,,,,,L3475,
Sm,2,420.305,,1100,,,,,,,,,,,,,L3475,
Sm,2,420.613,,660,,,,,,,,,,,,,L3475,
Sm,2,420.662,,270,,,,,,,,,,,,,L3475,
Sm,2,421.035,,660,,,,,,,,,,,,,L3475,
Sm,2,422.066,,740,,,,,,,,,,,,,L3475,
Sm,2,422.533,,1000,,,,,,,,,,,,,L3475,
Sm,2,422.970,,740,,,,,,,,,,,,,L3475,
Sm,2,423.457,,620,,,,,,,,,,,,,L3475,
Sm,2,423.674,,1200,,,,,,,,,,,,,L3475,
Sm,2,423.766,,500,,,,,,,,,,,,,L3475,
Sm,2,424.470,,620,,,,,,,,,,,,,L3475,
Sm,2,424.955,,210,,,,,,,,,,,,,L3475,
Sm,2,425.178,,250,,,,,,,,,,,,,L3475,
Sm,2,425.639,425.639+,2100,,,3052.65,26540.12,4f6.(7F).6s,8F,11/2,4f6.(7F).6p?,*,13/2,,,L3475,
Sm,2,425.858,,210,,,,,,,,,,,,,L3475,
Sm,2,426.268,,1300,,,,,,,,,,,,,L3475,
Sm,2,426.508,,500,,,,,,,,,,,,,L3475,
Sm,2,427.968,,1200,,,,,,,,,,,,,L3475,
Sm,2,427.994,,240,,,,,,,,,,,,,L3475,
Sm,2,428.079,428.079+,2200,,,3909.62,27263.25,4f6.(7F).6s,8F,13/2,4f6.(7F).6p?,*,15/2,,,L3475,
Sm,1,428.221,,710,,,,,,,,,,,,,L3475,
Sm,1,428.283,,470,,,,,,,,,,,,,L3475,
Sm,1,428.350,,240,,,,,,,,,,,,,L3475,
Sm,2,428.664,,350,,,,,,,,,,,,,L3475,
Sm,2,429.218,,350,,,,,,,,,,,,,L3475,
Sm,1,429.674,429.674+,1600,1.00e+08,,4020.66,27287.58,4f6.6s2,7F,6,4f6.(7F).6s.6p.(1P*),7G*,7,,T7227,L3475,
Sm,2,430.494,,320,,,,,,,,,,,,,L3475,
Sm,2,430.901,,880,,,,,,,,,,,,,L3475,
Sm,1,431.285,,240,,,,,,,,,,,,,L3475,
Sm,2,431.894,,1900,,,,,,,,,,,,,L3475,
Sm,1,431.953,,470,,,,,,,,,,,,,L3475,
Sm,2,432.328,,590,,,,,,,,,,,,,L3475,
Sm,1,432.446,,240,,,,,,,,,,,,,L3475,
Sm,2,432.902,,1800,,,,,,,,,,,,,L3475,
Sm,1,433.002,,440,,,,,,,,,,,,,L3475,
Sm,2,433.415,,1300,,,,,,,,,,,,,L3475,
Sm,1,433.614,433.615+,880,,,3125.46,26180.92,4f6.6s2,7F,5,,*,6,,,L3475,
Sm,2,434.586,,560,,,,,,,,,,,,,L3475,
Sm,2,434.780,,1100,,,,,,,,,,,,,L3475,
Sm,2,435.046,,560,,,,,,,,,,,,,L3475,
Sm,2,435.210,,560,,,,,,,,,,,,,L3475,
Sm,2,436.072,,560,,,,,,,,,,,,,L3475,
Sm,2,436.107,,220,,,,,,,,,,,,,L3475,
Sm,2,436.204,,810,,,,,,,,,,,,,L3475,
Sm,1,436.291,436.290+,440,4.9e+07,,0.00,22914.07,4f6.6s2,7F,0,4f6.(7F).6s.6p.(1P*),7G*,1,,T7227,L3475,
Sm,2,436.345,,220,,,,,,,,,,,,,L3475,
Sm,2,436.803,,500,,,,,,,,,,,,,L3475,
