element,sp_num,obs_wl_air(nm),ritz_wl_air(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Dy,1,420.224,420.2240+,680,4.82e+07,B+,7050.603,30840.73,4f10.6s2,5I,6,4f9.(6F*).5d2.(3F) (8H*).6s,*,6,,T7148,L3475,
Dy,1,420.506,,230,,,,,,,,,,,,,L3475,
Dy,2,420.654,,370,,,,,,,,,,,,,L3475,
Dy,1,421.124,,440,,,,,,,,,,,,,L3475,
Dy,1,421.172,421.1715+,16000,2.08e+08,B+,0.000,23736.610,4f10.6s2,5I,8,4f10.(5I<8>).6s.6p.(1P*<1>),"(8,1)*",9,,T7148,L3475,
Dy,1,421.318,421.3180+,1800,1.27e+08,B+,7050.603,30778.958,4f10.6s2,5I,6,4f10.(5I<6>).6s.6p.(1P*<1>),"(6,1)*",6,,T7148,L3475,
Dy,1,421.516,421.5160+,3700,8.1e+07,B+,4134.222,27851.435,4f10.6s2,5I,7,4f9.(6H*).5d2.(3P) (8I*).6s,*,8,,T7148,L3475,
Dy,1,421.809,421.8094+,4400,1.20e+08,B+,4134.222,27834.934,4f10.6s2,5I,7,4f10.(5I<7>).6s.6p.(1P*<1>),"(7,1)*",7,,T7148,L3475,
Dy,1,422.111,422.1110+,4400,1.28e+08,B+,4134.222,27818.000,4f10.6s2,5I,7,4f10.(5I<7>).6s.6p.(1P*<1>),"(7,1)*",8,,T7148,L3475,
Dy,1,422.221,422.2212+,540,7.1e+07,B+,9211.591,32889.19,4f10.6s2,5I,5,,*,5,,T7148,L3475,
Dy,1,422.516,422.5154+,2700,1.95e+08,B+,7050.603,30711.717,4f10.6s2,5I,6,4f10.(5I<6>).6s.6p.(1P*<1>),"(6,1)*",7,,T7148,L3475,
Dy,1,423.202,423.2025+,680,7.9e+07,B+,9211.591,32834.29,4f10.6s2,5I,5,,*,6,,T7148,L3475,
Dy,1,423.985,423.9856+,680,9.4e+07,B+,9211.591,32790.66,4f10.6s2,5I,5,,*,6,,T7148,L3475,
Dy,1,424.591,424.5915+,440,1.18e+08,B+,10925.277,34470.70,4f10.6s2,5I,4,4f10.(5I<4>).6s.6p.(1P*<1>),"(4,1)*",5,,T7148,L3475,
Dy,2,425.633,,440,,,,,,,,,,,,,L3475,
Dy,1,426.8264,426.8267+,1000,1.14e+06,B+,4134.222,27556.34,4f10.6s2,5I,7,4f9.(6H*).5d2.(3F) (8L*).6s,9L*,7,,T7148,L1177,
Dy,1,427.669,427.6691+,250,1.22e+07,B+,7050.603,30426.59,4f10.6s2,5I,6,,*,6,,T7148,L3475,
Dy,1,429.1966,429.1954+,3000,2.28e+06,B+,4134.222,27427.08,4f10.6s2,5I,7,4f10.(5I<5>).6s.6p.(3P*<2>),"(5,2)*",7,,T7148,L1177,
Dy,2,429.493,,370bl,,,,,,,,,,,,,L3475,
Dy,2,430.863,,1000,,,,,,,,,,,,,L3475,
Dy,1,432.586,,320,,,,,,,,,,,,,L3475,
Dy,2,435.844,,200,,,,,,,,,,,,,L3475,
Dy,2,437.424,,320,,,,,,,,,,,,,L3475,
Dy,2,437.476,,320,,,,,,,,,,,,,L3475,
Dy,2,440.938,,540,,,,,,,,,,,,,L3475,
Dy,1,444.458,,150,,,,,,,,,,,,,L3475,
Dy,2,444.970,,740,,,,,,,,,,,,,L3475,
Dy,2,445.560,,110,,,,,,,,,,,,,L3475,
Dy,2,446.814,,250,,,,,,,,,,,,,L3475,
Dy,1,452.758,,100bl,,,,,,,,,,,,,L3475,
Dy,2,454.166,,100,,,,,,,,,,,,,L3475,
Dy,1,456.509,456.5093+,140,6.6e+05,B+,0.000,21899.22,4f10.6s2,5I,8,4f10.(5I<7>).6s.6p.(3P*<2>),"(7,2)*",8,,T7148,L3475,
Dy,1,457.778,457.7776+,420,1.96e+06,B+,0.000,21838.55,4f10.6s2,5I,8,4f10.(5I<7>).6s.6p.(3P*<2>),"(7,2)*",9,,T7148,L3475,
Dy,1,458.936,458.9364+,2100,1.37e+07,B+,0.000,21783.407,4f10.6s2,5I,8,4f9.(6H*).5d.6s2,5K*,7,,T7148,L3475,
Dy,1,461.226,461.2259+,990,8.2e+06,B+,0.000,21675.28,4f10.6s2,5I,8,4f9.(6F*).5d.6s2,5H*,7,,T7148,L3475,
Dy,1,461.383,,50,,,,,,,,,,,,,L3475,
Dy,1,461.482,,50,,,,,,,,,,,,,L3475,
Dy,2,461.726,,60,,,,,,,,,,,,,L3475,
Dy,2,462.003,,140,,,,,,,,,,,,,L3475,
Dy,1,466.272,,50,,,,,,,,,,,,,L3475,
Dy,2,466.466,,110,,,,,,,,,,,,,L3475,
Dy,2,467.360,,85,,,,,,,,,,,,,L3475,
Dy,2,468.203,,50,,,,,,,,,,,,,L3475,
Dy,2,468.975,,50,,,,,,,,,,,,,L3475,
Dy,2,469.868,,95,,,,,,,,,,,,,L3475,
Dy,1,472.122,,85,,,,,,,,,,,,,L3475,
Dy,2,472.713,,70,,,,,,,,,,,,,L3475,
Dy,2,473.184,,170,,,,,,,,,,,,,L3475,
Dy,2,474.573,,40,,,,,,,,,,,,,L3475,
Dy,2,475.499,,60,,,,,,,,,,,,,L3475,
Dy,2,476.004,,50,,,,,,,,,,,,,L3475,
Dy,1,477.194,,60,,,,,,,,,,,,,L3475,
Dy,1,477.480,,50,,,,,,,,,,,,,L3475,
Dy,1,477.579,,120w,,,,,,,,,,,,,L3475,
Dy,2,478.692,,75,,,,,,,,,,,,,L3475,
Dy,1,479.129,479.1293+,95,1.16e+06,B+,4134.222,24999.58,4f10.6s2,5I,7,4f10.(5I<6>).6s.6p.(3P*<2>),"(6,2)*",8,,T7148,L3475,
Dy,1,480.064,,29,,,,,,,,,,,,,L3475,
Dy,1,480.794,480.7946+,50,9.6e+05,B+,7565.610,28358.70,4f9.(6H*).5d.6s2,7H*,8,,,7,,T7148,L3475,
Dy,1,481.028,,40,,,,,,,,,,,,,L3475,
Dy,1,481.280,481.2802+,50,8.5e+05,B,8519.210,29291.32,4f9.(6H*).5d.6s2,7H*,7,,,8,,T7148,L3475,
Dy,1,481.904,,75,,,,,,,,,,,,,L3475,
Dy,1,482.496,,85,,,,,,,,,,,,,L3475,
Dy,1,482.888,,75,,,,,,,,,,,,,L3475,
Dy,2,482.968,,50,,,,,,,,,,,,,L3475,
Dy,1,483.238,,70,,,,,,,,,,,,,L3475,
Dy,2,483.375,,35,,,,,,,,,,,,,L3475,
Dy,1,484.175,,75,,,,,,,,,,,,,L3475,
Dy,2,485.624,,40,,,,,,,,,,,,,L3475,
Dy,2,486.805,,40,,,,,,,,,,,,,L3475,
Dy,1,487.593,,40,,,,,,,,,,,,,L3475,
Dy,1,488.016,488.0162+,85,5.2e+05,B+,0.000,20485.40,4f10.6s2,5I,8,4f9.(6F*).5d.6s2,7G*,7,,T7148,L3475,
Dy,1,488.455,,40,,,,,,,,,,,,,L3475,
Dy,1,488.808,488.8082+,95,4.97e+06,B+,8519.210,28971.42,4f9.(6H*).5d.6s2,7H*,7,,,8,,T7148,L3475,
Dy,2,488.933,,40,,,,,,,,,,,,,L3475,
Dy,2,489.010,,75,,,,,,,,,,,,,L3475,
Dy,1,489.368,,50,,,,,,,,,,,,,L3475,
Dy,1,489.924,,24,,,,,,,,,,,,,L3475,
Dy,1,491.641,,55,,,,,,,,,,,,,L3475,
Dy,2,492.222,,50,,,,,,,,,,,,,L3475,
Dy,2,492.316,,65,,,,,,,,,,,,,L3475,
Dy,2,495.734,,480,,,,,,,,,,,,,L3475,
Dy,1,495.959,,24,,,,,,,,,,,,,L3475,
Dy,1,497.357,,28,,,,,,,,,,,,,L3475,
Dy,1,498.552,,40,,,,,,,,,,,,,L3475,
Dy,1,500.387,,50,,,,,,,,,,,,,L3475,
Dy,2,500.428,,55,,,,,,,,,,,,,L3475,
Dy,1,501.060,,24,,,,,,,,,,,,,L3475,
Dy,2,501.798,,24,,,,,,,,,,,,,L3475,
Dy,1,502.212,502.212+,70,1.27e+06,B+,4134.222,24040.59,4f10.6s2,5I,7,4f9.(6F*).5d.6s2,5H*,6,,T7148,L3475,
Dy,1,502.403,,30,,,,,,,,,,,,,L3475,
Dy,1,502.454,502.453+,24,1.19e+06,B+,7565.610,27462.41,4f9.(6H*).5d.6s2,7H*,8,,,7,,T7148,L3475,
Dy,1,502.787,,40,,,,,,,,,,,,,L3475,
Dy,1,503.300,,50,,,,,,,,,,,,,L3475,
Dy,1,504.263,504.264+,160,6.9e+06,B+,7565.610,27390.97,4f9.(6H*).5d.6s2,7H*,8,,,9,,T7148,L3475,
Dy,1,504.725,504.724+,24,1.05e+06,B+,8519.210,28326.48,4f9.(6H*).5d.6s2,7H*,7,,,6,,T7148,L3475,
Dy,1,505.021,,50w,,,,,,,,,,,,,L3475,
Dy,1,505.335,,30,,,,,,,,,,,,,L3475,
Dy,1,505.546,,24,,,,,,,,,,,,,L3475,
Dy,1,507.068,507.067+,95,4.59e+06,B+,9990.974,29706.72,4f9.(6H*).5d.6s2,7I*,9,,,10,,T7148,L3475,
Dy,1,507.767,507.7667+,120,4.1e+05,B,0.000,19688.595,4f10.6s2,5I,8,4f9.(6H*).5d.6s2,5K*,8,,T7148,L3475,
Dy,2,509.038,,80,,,,,,,,,,,,,L3475,
Dy,1,511.032,,80,,,,,,,,,,,,,L3475,
Dy,1,512.004,,130w,,,,,,,,,,,,,L3475,
Dy,1,513.502,,30,,,,,,,,,,,,,L3475,
Dy,2,513.960,,190,,,,,,,,,,,,,L3475,
Dy,2,516.103,,40,,,,,,,,,,,,,L3475,
Dy,2,516.412,,40,,,,,,,,,,,,,L3475,
Dy,1,516.534,,50,,,,,,,,,,,,,L3475,
Dy,2,516.969,,110,,,,,,,,,,,,,L3475,
Dy,2,517.290,,20,,,,,,,,,,,,,L3475,
Dy,1,518.530,518.530+,80,2.46e+05,B,12007.121,31287.04,4f9.(6H*).5d.6s2,7I*,8,,,9,,T7148,L3475,
Dy,2,518.845,,40,,,,,,,,,,,,,L3475,
Dy,2,519.286,,290,,,,,,,,,,,,,L3475,
Dy,2,519.766,,95,,,,,,,,,,,,,L3475,
Dy,2,524.694,,50,,,,,,,,,,,,,L3475,
Dy,1,525.988,,70,,,,,,,,,,,,,L3475,
Dy,1,526.056,,130,,,,,,,,,,,,,L3475,
Dy,1,526.711,526.711+,65,2.85e+06,B+,9990.974,28971.42,4f9.(6H*).5d.6s2,7I*,9,,,8,,T7148,L3475,
Dy,2,527.225,,50,,,,,,,,,,,,,L3475,
Dy,2,527.529,,50,,,,,,,,,,,,,L3475,
Dy,2,527.970,,50,,,,,,,,,,,,,L3475,
Dy,1,528.207,,55,,,,,,,,,,,,,L3475,
Dy,2,528.499,,28,,,,,,,,,,,,,L3475,
Dy,2,529.782,,40,,,,,,,,,,,,,L3475,
Dy,1,530.158,530.158+,160,8.5e+05,B+,0.000,18857.04,4f10.6s2,5I,8,4f9.(6F*).5d.6s2,*,7,,T7148,L3475,
Dy,2,530.902,,40,,,,,,,,,,,,,L3475,
Dy,1,532.469,,50,,,,,,,,,,,,,L3475,
Dy,2,533.743,,24,,,,,,,,,,,,,L3475,
Dy,1,534.030,,65,,,,,,,,,,,,,L3475,
Dy,1,535.211,,30,,,,,,,,,,,,,L3475,
Dy,2,536.820,,30,,,,,,,,,,,,,L3475,
Dy,2,538.563,,20,,,,,,,,,,,,,L3475,
Dy,2,538.958,,85,,,,,,,,,,,,,L3475,
Dy,1,539.557,,40,,,,,,,,,,,,,L3475,
Dy,2,539.993,,24,,,,,,,,,,,,,L3475,
Dy,1,540.419,,50,,,,,,,,,,,,,L3475,
Dy,1,541.913,,80,,,,,,,,,,,,,L3475,
Dy,1,542.332,,70,,,,,,,,,,,,,L3475,
Dy,1,542.427,,30,,,,,,,,,,,,,L3475,
Dy,2,542.670,,40,,,,,,,,,,,,,L3475,
Dy,2,544.334,,30,,,,,,,,,,,,,L3475,
Dy,1,545.111,,95,,,,,,,,,,,,,L3475,
Dy,2,545.547,,30,,,,,,,,,,,,,L3475,
Dy,2,546.910,,24,,,,,,,,,,,,,L3475,
Dy,1,549.683,,28,,,,,,,,,,,,,L3475,
Dy,1,550.279,,24,,,,,,,,,,,,,L3475,
Dy,1,550.652,,28,,,,,,,,,,,,,L3475,
Dy,2,551.541,,24,,,,,,,,,,,,,L3475,
Dy,1,552.801,552.801+,30,2.21e+06,C+,12655.13,30739.79,4f9.(6H*).5d.6s2,7G*,7,,,8,,T7148,L3475,
Dy,1,554.727,554.727+,65,3.0e+05,B,0.000,18021.89,4f10.6s2,5I,8,4f10.(5I<8>).6s.6p.(3P*<2>),"(8,2)*",8,,T7148,L3475,
Dy,2,560.065,,40bl,,,,,,,,,,,,,L3475,
Dy,1,560.553,,24,,,,,,,,,,,,,L3475,
Dy,1,561.323,,30,,,,,,,,,,,,,L3475,
Dy,1,562.749,562.748+,20,1.66e+05,B+,4134.222,21899.22,4f10.6s2,5I,7,4f10.(5I<7>).6s.6p.(3P*<2>),"(7,2)*",8,,T7148,L3475,
Dy,1,563.950,563.950+,100,4.9e+05,B,0.000,17727.15,4f10.6s2,5I,8,4f10.(5I<8>).6s.6p.(3P*<2>),"(8,2)*",9,,T7148,L3475,
Dy,1,564.599,,55w,,,,,,,,,,,,,L3475,
Dy,1,565.201,565.201+,80,4.46e+05,B+,0.000,17687.90,4f10.6s2,5I,8,4f9.(6H*).5d.6s2,7K*,7,,T7148,L3475,
Dy,1,568.558,,24,,,,,,,,,,,,,L3475,
Dy,2,569.872,,28,,,,,,,,,,,,,L3475,
Dy,1,570.291,,24,,,,,,,,,,,,,L3475,
Dy,1,571.846,,70w,,,,,,,,,,,,,L3475,
Dy,1,574.020,,50,,,,,,,,,,,,,L3475,
Dy,1,574.553,574.553+,55,1.49e+06,B+,9990.974,27390.97,4f9.(6H*).5d.6s2,7I*,9,,,9,,T7148,L3475,
Dy,1,575.048,,24,,,,,,,,,,,,,L3475,
Dy,1,575.879,,24,,,,,,,,,,,,,L3475,
Dy,2,586.811,,55w,,,,,,,,,,,,,L3475,
Dy,2,591.516,,40,,,,,,,,,,,,,L3475,
Dy,2,592.456,,20,,,,,,,,,,,,,L3475,
Dy,1,594.580,594.579+,70,4.21e+06,B+,12892.76,29706.72,4f9.(6H*).5d.6s2,7K*,10,,,10,,T7148,L3475,
Dy,1,596.446,,50l,,,,,,,,,,,,,L3475,
Dy,1,597.449,597.449+,120,4.2e+05,B,0.000,16733.20,4f10.6s2,5I,8,4f10.(5I<8>).6s.6p.(3P*<1>),"(8,1)*",8,,T7148,L3475,
Dy,1,598.486,,24,,,,,,,,,,,,,L3475,
Dy,1,598.856,598.856+,140,5.6e+05,B+,0.000,16693.87,4f10.6s2,5I,8,4f10.(5I<8>).6s.6p.(3P*<1>),"(8,1)*",7,,T7148,L3475,
Dy,1,600.894,,30,,,,,,,,,,,,,L3475,
Dy,1,601.082,601.082+,65,5.9e+05,B,4134.222,20766.29,4f10.6s2,5I,7,4f10.(5I<7>).6s.6p.(3P*<1>),"(7,1)*",7,,T7148,L3475,
Dy,1,601.726,,24,,,,,,,,,,,,,L3475,
Dy,1,603.098,,24,,,,,,,,,,,,,L3475,
Dy,1,605.818,,24,,,,,,,,,,,,,L3475,
Dy,1,608.506,,30,,,,,,,,,,,,,L3475,
Dy,1,608.826,608.826+,140,1.46e+06,B+,4134.222,20554.73,4f10.6s2,5I,7,4f9.(6H*).5d.6s2,5I*,6,,T7148,L3475,
Dy,1,612.715,612.715+,24,1.10e+06,B+,12655.13,28971.42,4f9.(6H*).5d.6s2,7G*,7,,,8,,T7148,L3475,
Dy,1,613.364,,24,,,,,,,,,,,,,L3475,
Dy,1,615.828,,24,,,,,,,,,,,,,L3475,
Dy,1,616.843,616.843+,100,8.1e+05,B+,4134.222,20341.32,4f10.6s2,5I,7,4f10.(5I<7>).6s.6p.(3P*<1>),"(7,1)*",8,,T7148,L3475,
Dy,2,619.623,,20,,,,,,,,,,,,,L3475,
Dy,1,625.909,625.909+,270,8.9e+05,B+,0.000,15972.35,4f10.6s2,5I,8,4f10.(5I<8>).6s.6p.(3P*<1>),"(8,1)*",9,,T7148,L3475,
Dy,1,626.036,,30,,,,,,,,,,,,,L3475,
Dy,1,634.332,,14,,,,,,,,,,,,,L3475,
Dy,1,638.680,,40,,,,,,,,,,,,,L3475,
Dy,2,639.660,,24,,,,,,,,,,,,,L3475,
Dy,1,642.192,,50,,,,,,,,,,,,,L3475,
Dy,1,643.655,,13w,,,,,,,,,,,,,L3475,
Dy,1,646.083,,8,,,,,,,,,,,,,L3475,
Dy,2,646.858,,10,,,,,,,,,,,,,L3475,
Dy,1,647.491,,11,,,,,,,,,,,,,L3475,
Dy,2,648.359,,20,,,,,,,,,,,,,L3475,
Dy,1,648.659,,28,,,,,,,,,,,,,L3475,
Dy,1,655.802,,20,,,,,,,,,,,,,L3475,
Dy,1,657.937,657.937+,160,7.7e+05,B,0.000,15194.83,4f10.6s2,5I,8,4f9.(6H*).5d.6s2,5H*,7,,T7148,L3475,
Dy,2,659.414,,14,,,,,,,,,,,,,L3475,
Dy,1,664.337,,15,,,,,,,,,,,,,L3475,
Dy,1,665.836,,22,,,,,,,,,,,,,L3475,
Dy,1,666.164,,29,,,,,,,,,,,,,L3475,
Dy,1,666.786,,75,,,,,,,,,,,,,L3475,
Dy,2,670.064,,10,,,,,,,,,,,,,L3475,
Dy,1,674.793,,29,,,,,,,,,,,,,L3475,
Dy,1,675.762,,10,,,,,,,,,,,,,L3475,
Dy,1,676.589,,45,,,,,,,,,,,,,L3475,
Dy,1,681.820,,12,,,,,,,,,,,,,L3475,
Dy,1,683.542,,180,,,,,,,,,,,,,L3475,
Dy,1,685.296,,80,,,,,,,,,,,,,L3475,
Dy,1,685.646,,22,,,,,,,,,,,,,L3475,
Dy,1,688.883,,22,,,,,,,,,,,,,L3475,
Dy,2,689.797,,15,,,,,,,,,,,,,L3475,
Dy,2,689.932,,65,,,,,,,,,,,,,L3475,
Dy,2,690.653,,22,,,,,,,,,,,,,L3475,
Dy,1,692.955,,15,,,,,,,,,,,,,L3475,
Dy,2,695.028,,29,,,,,,,,,,,,,L3475,
Dy,1,695.142,,11,,,,,,,,,,,,,L3475,
Dy,1,695.808,,40,,,,,,,,,,,,,L3475,
Dy,1,698.244,,13w,,,,,,,,,,,,,L3475,
Dy,1,699.130,,13,,,,,,,,,,,,,L3475,
Dy,1,699.810,,45,,,,,,,,,,,,,L3475,
Dy,1,701.742,,20,,,,,,,,,,,,,L3475,
Dy,2,705.595,,35,,,,,,,,,,,,,L3475,
Dy,2,707.514,,24,,,,,,,,,,,,,L3475,
Dy,2,710.926,,17,,,,,,,,,,,,,L3475,
Dy,2,712.081,,11,,,,,,,,,,,,,L3475,
Dy,2,717.511,,13,,,,,,,,,,,,,L3475,
Dy,1,721.327,,11,,,,,,,,,,,,,L3475,
Dy,1,723.004,,17w,,,,,,,,,,,,,L3475,
Dy,1,725.001,,13,,,,,,,,,,,,,L3475,
Dy,2,734.513,,17,,,,,,,,,,,,,L3475,
Dy,2,737.023,,11,,,,,,,,,,,,,L3475,
Dy,1,737.604,737.604+,20,1.10e+05,B+,4134.222,17687.90,4f10.6s2,5I,7,4f9.(6H*).5d.6s2,7K*,7,,T7148,L3475,
Dy,1,740.759,,11,,,,,,,,,,,,,L3475,
Dy,1,741.237,,24,,,,,,,,,,,,,L3475,
Dy,2,742.686,,55,,,,,,,,,,,,,L3475,
Dy,2,745.705,,20,,,,,,,,,,,,,L3475,
Dy,2,751.661,,17,,,,,,,,,,,,,L3475,
Dy,1,754.373,,55,,,,,,,,,,,,,L3475,
Dy,1,755.300,,17w,,,,,,,,,,,,,L3475,
Dy,1,755.978,,27,,,,,,,,,,,,,L3475,
Dy,2,756.296,,40,,,,,,,,,,,,,L3475,
Dy,2,757.746,,20w,,,,,,,,,,,,,L3475,
Dy,1,759.130,,27w,,,,,,,,,,,,,L3475,
Dy,1,761.155,,13w,,,,,,,,,,,,,L3475,
Dy,1,761.770,,11w,,,,,,,,,,,,,L3475,
Dy,1,764.109,,35w,,,,,,,,,,,,,L3475,
Dy,1,764.586,,17,,,,,,,,,,,,,L3475,
Dy,1,764.664,,13,,,,,,,,,,,,,L3475,
Dy,1,766.236,,80,,,,,,,,,,,,,L3475,
Dy,2,766.678,,11,,,,,,,,,,,,,L3475,
Dy,1,771.533,,35,,,,,,,,,,,,,L3475,
Dy,2,772.976,,45,,,,,,,,,,,,,L3475,
Dy,2,775.162,,20,,,,,,,,,,,,,L3475,
Dy,1,781.206,,35,,,,,,,,,,,,,L3475,
Dy,1,790.938,,27,,,,,,,,,,,,,L3475,
Dy,1,796.863,,11,,,,,,,,,,,,,L3475,
Dy,2,798.285,,12,,,,,,,,,,,,,L3475,
Dy,1,814.729,,13,,,,,,,,,,,,,L3475,
Dy,2,819.877,,27,,,,,,,,,,,,,L3475,
Dy,2,820.157,,100,,,,,,,,,,,,,L3475,
Dy,2,821.862,,11,,,,,,,,,,,,,L3475,
Dy,1,826.553,,20,,,,,,,,,,,,,L3475,
Dy,1,832.610,,35,,,,,,,,,,,,,L3475,
Dy,2,839.201,,35,,,,,,,,,,,,,L3475,
Dy,2,840.585,,12,,,,,,,,,,,,,L3475,
Dy,2,841.664,,20,,,,,,,,,,,,,L3475,
Dy,2,843.858,,24,,,,,,,,,,,,,L3475,
Dy,1,863.012,,11,,,,,,,,,,,,,L3475,
Dy,2,865.594,,27,,,,,,,,,,,,,L3475,
Dy,2,865.768,,17,,,,,,,,,,,,,L3475,
Dy,2,867.849,,17,,,,,,,,,,,,,L3475,
Dy,2,869.683,,11,,,,,,,,,,,,,L3475,
Dy,2,871.595,,11w,,,,,,,,,,,,,L3475,
Dy,2,875.040,,20,,,,,,,,,,,,,L3475,
Dy,1,878.083,,12,,,,,,,,,,,,,L3475,
Dy,2,879.139,,45,,,,,,,,,,,,,L3475,
Dy,2,883.308,,13,,,,,,,,,,,,,L3475,
Dy,2,885.037,,24,,,,,,,,,,,,,L3475,

