element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Nb,4,243.6797,0.0005,243.6798,0.0007,100000,5.2e+07,C,177521.44,218546.46,5s.5p,1P*,1,5p2,3P,2,,T2192,L12094,
Nb,2,243.742,0.010,,,45,,,,,,,,,,,,,L3475,
Nb,3,243.774,0.010,,,50,,,,,,,,,,,,,L3603,
Nb,2,244.214,0.010,,,40,,,,,,,,,,,,,L3475,
Nb,2,244.268,0.010,,,28,,,,,,,,,,,,,L3475,
Nb,4,244.6299,0.0005,244.6295,0.0005,200000,2.9e+07,C,179838.54,220704.30,4d.4f,1G*,4,4d.6d,1F,3,,T2192,L12094,
Nb,3,244.645,0.010,,,60,,,,,,,,,,,,,L3603,
Nb,2,245.187,0.010,,,65,,,,,,,,,,,,,L3475,
Nb,2,245.395,0.010,,,65,,,,,,,,,,,,,L3475,
Nb,3,245.699,0.010,,,100,,,,,,,,,,,,,L3603,
Nb,2,245.809,0.010,,,55,,,,,,,,,,,,,L3475,
Nb,3,246.034,0.010,,,50,,,,,,,,,,,,,L3603,
Nb,3,246.045,0.010,,,50,,,,,,,,,,,,,L3603,
Nb,4,246.1825,0.0005,246.1827,0.0007,200000,2.5e+08,C+,192372.07,232980.02,4d.4f,1H*,5,4d.(2D<3/2>).5g,2[11/2],6,,T2192,L12094,
Nb,1,246.289,0.010,,,65,,,,,,,,,,,,,L3475,
Nb,3,246.372,0.010,,,50,,,,,,,,,,,,,L3603,
Nb,1,246.673,0.010,,,35,,,,,,,,,,,,,L3475,
Nb,3,246.872,0.010,,,80,,,,,,,,,,,,,L3603,
Nb,1,246.908,0.010,,,55,,,,,,,,,,,,,L3475,
Nb,3,246.939,0.010,,,60,,,,,,,,,,,,,L3603,
Nb,4,247.2906,0.0005,247.2909,0.0005,400000,3.4e+06,D,58566.68,98992.67,4d.5s,1D,2,4d.5p,3D*,1,,T2192,L12094,
Nb,3,247.587,0.010,,,80,,,,,,,,,,,,,L3603,
Nb,4,247.6831,0.0005,247.6832,0.0005,100000,3.7e+07,C+,182746.93,223108.89,4d.4f,3H*,6,4d.6d,3G,5,,T2192,L12094,
Nb,2,247.738,0.010,,,110,,,,,,,,,,,,,L3475,
Nb,4,247.7668,0.0005,247.7668,0.0005,60000,2.8e+07,C,182170.31,222518.65,4d.4f,3F*,4,4d.6d,3D,3,,T2192,L12094,
Nb,2,247.829,0.010,,,65,,,,,,,,,,,,,L3475,
Nb,2,247.994,0.010,,,65,,,,,,,,,,,,,L3475,
Nb,2,248.388,0.010,,,35,,,,,,,,,,,,,L3475,
Nb,3,248.602,0.010,,,50,,,,,,,,,,,,,L3603,
Nb,3,248.874,0.010,,,60,,,,,,,,,,,,,L3603,
Nb,3,249.302,0.010,,,60,,,,,,,,,,,,,L3603,
Nb,4,249.7528,0.0005,249.7530,0.0005,75000,3.4e+07,C,181264.62,221292.11,4d.4f,3H*,4,4d.6d,3G,3,,T2192,L12094,
Nb,3,249.973,0.010,,,100,,,,,,,,,,,,,L3603,
Nb,4,250.0904,0.0005,250.0909,0.0005,45000,3.5e+07,C+,181809.42,221782.84,4d.4f,3H*,5,4d.6d,3G,4,,T2192,L12094,
Nb,1,250.465,0.010,,,110,,,,,,,,,,,,,L3475,
Nb,3,250.853,0.010,,,60,,,,,,,,,,,,,L3603,
Nb,4,250.9673,0.0005,250.9680,0.0005,65000,3.0e+07,C,181535.98,221369.70,4d.4f,3F*,3,4d.6d,3D,2,,T2192,L12094,
Nb,2,251.100,0.010,,,110,,,,,,,,,,,,,L3475,
Nb,3,251.195,0.010,,,50,,,,,,,,,,,,,L3603,
Nb,2,252.140,0.010,,,110,,,,,,,,,,,,,L3475,
Nb,4,252.3169,0.0005,252.3165,0.0006,50000,3.0e+07,D+,181171.43,220792.27,4d.4f,3F*,2,4d.6d,3D,1,,T2192,L12094,
Nb,2,254.480,0.010,,,390,,,,,,,,,,,,,L3475,
Nb,3,254.564,0.010,,,100,,,,,,,,,,,,,L3603,
Nb,2,255.138,0.010,,,110,,,,,,,,,,,,,L3475,
Nb,2,255.694,0.010,,,130,,,,,,,,,,,,,L3475,
Nb,3,255.794,0.010,,,80,,,,,,,,,,,,,L3603,
Nb,2,256.241,0.010,,,130,,,,,,,,,,,,,L3475,
Nb,1,256.541,0.010,,,130,,,,,,,,,,,,,L3475,
Nb,3,256.744,0.010,,,50,,,,,,,,,,,,,L3603,
Nb,1,256.903,0.010,,,100,,,,,,,,,,,,,L3475,
Nb,2,257.133,0.010,,,110,,,,,,,,,,,,,L3475,
Nb,1,257.874,0.010,,,200,,,,,,,,,,,,,L3475,
Nb,2,258.399,0.010,,,390,,,,,,,,,,,,,L3475,
Nb,2,259.094,0.010,,,390,,,,,,,,,,,,,L3475,
Nb,1,259.220,0.010,,,270,,,,,,,,,,,,,L3475,
Nb,3,259.375,0.010,,,60,,,,,,,,,,,,,L3603,
Nb,4,259.6983,0.0021,259.6980,0.0005,7000000p,1.26e+08,C+,58566.68,97061.43,4d.5s,1D,2,4d.5p,1D*,2,,T2192,L12094,
Nb,3,259.886,0.010,,,80,,,,,,,,,,,,,L3603,
Nb,4,260.7605,0.0005,260.7607,0.0008,300000,7.9e+07,C+,177521.44,215859.33,5s.5p,1P*,1,5p2,1D,2,,T2192,L12094,
Nb,1,261.648,0.010,,,130,,,,,,,,,,,,,L3475,
Nb,1,262.351,0.010,,,130,,,,,,,,,,,,,L3475,
Nb,4,262.4735,0.0005,262.4734,0.0005,80000,2.5e+07,C,185215.82,223303.56,4d.4f,3G*,4,4d.6d,3F,3,,T2192,L12094,
Nb,4,262.6283,0.0005,262.6271,0.0009,50000,2.2e+07,C,187731.63,225797.08,4d.4f,1F*,3,4d.6d,3P,2,,T2192,L12094,
Nb,1,262.744,0.010,,,130,,,,,,,,,,,,,L3475,
Nb,1,262.849,0.010,,,130,,,,,,,,,,,,,L3475,
Nb,3,262.867,0.010,,,50,,,,,,,,,,,,,L3603,
Nb,4,263.0671,0.0005,263.0678,0.0006,125000,2.8e+07,C,185759.43,223761.12,4d.4f,3G*,5,4d.6d,3F,4,,T2192,L12094,
Nb,3,263.317,0.010,,,80,,,,,,,,,,,,,L3603,
Nb,4,264.0777,0.0005,264.0779,0.0006,70000,6.7e+07,D+,186370.57,224226.91,4d.4f,3D*,1,4d.6d,3P,0,,T2192,L12094,
Nb,4,264.1632,0.0005,264.1634,0.0004,75000,2.9e+07,C,184368.90,222212.99,4d.4f,3G*,3,4d.6d,3F,2,,T2192,L12094,
Nb,2,264.224,0.010,,,200,,,,,,,,,,,,,L3475,
Nb,2,264.626,0.010,,,320,,,,,,,,,,,,,L3475,
Nb,1,264.750,0.010,,,330,,,,,,,,,,,,,L3475,
Nb,1,264.952,0.010,,,240,,,,,,,,,,,,,L3475,
