element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Mn,7,13.5148,0.0010,13.5148*,0.0018,75,,,0,739930,3p6.3d,2D,3/2,3p5.3d.(1F*).4s,2F*,5/2,,,L5223,
Mn,7,13.5362,0.0010,13.5361+,0.0003,100,,,0,738765,3p6.3d,2D,3/2,3p6.5f,2F*,5/2,,,L5223,
Mn,7,13.5394,0.0010,13.5394+,0.0003,3,,,0,738585,3p6.3d,2D,3/2,3p5.3d.(3D*).4s,4D*,1/2,,,L5223,
Mn,7,13.5475,0.0010,13.5475+,0.0003,120,,,1338,739482,3p6.3d,2D,5/2,3p6.5f,2F*,7/2,,,L5223,
Mn,7,13.5532,0.0010,13.5532+,0.0003,8,,,0,737833,3p6.3d,2D,3/2,3p5.3d.(3D*).4s,4D*,3/2,,,L5223,
Mn,7,13.5609,0.0010,13.5607+,0.0003,10,,,1338,738765,3p6.3d,2D,5/2,3p6.5f,2F*,5/2,,,L5223,
Mn,7,13.5900,0.0010,13.5900+,0.0003,15,,,1338,737173,3p6.3d,2D,5/2,3p5.3d.(3D*).4s,4D*,5/2,,,L5223,
Mn,7,13.6177,0.0010,13.6177+,0.0003,35,,,1338,735676,3p6.3d,2D,5/2,3p5.3d.(3D*).4s,4D*,7/2,,,L5223,
Mn,8,13.750,0.010,13.750*,0.019,10,,,391836,1119100,3s2.3p5.3d,3F*,4,3s2.3p5.4f,3G,5,,,L1192,
Mn,8,13.782,0.010,13.782*,0.019,7,,,394921,1120500,3s2.3p5.3d,3F*,3,3s2.3p5.4f,3G,4,,,L1192,
Mn,8,13.792,0.010,13.792*,0.019,6,,,398564,1123600,3s2.3p5.3d,3F*,2,3s2.3p5.4f,3G,3,,,L1192,
