element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Cd,1,260.20477,260.20477,25w,,,31826.952,70246.742,4d10.5s.5p,3P*,2,4d10.5s.9d,3D,3,,,L3486,
Cd,3,261.881,,15,,,,,,,,,,,,,L3540,
Cd,1,262.89786,262.897918,50,,,30656.087,68682.325,4d10.5s.5p,3P*,1,4d10.5s.9s,3S,1,,,L3486,
Cd,3,263.056,,5,,,,,,,,,,,,,L3540,
Cd,1,263.21901,263.218953,40,,,31826.952,69806.814,4d10.5s.5p,3P*,2,4d10.5s.10s,3S,1,,,L3486,
Cd,1,263.94196,263.942011,75,,,30113.990,67989.814,4d10.5s.5p,3P*,0,4d10.5s.7d,3D,1,,,L3486,
Cd,2,265.0293,265.0288+,8,2.3e+05,D+,82990.66,120711.18,4d10.6s,2S,1/2,4d10.8p,2P*,3/2,,T3096,L3540,
Cd,2,265.9226,265.9223+,40,,,89689.25,127283.04,4d10.5d,2D,3/2,4d10.7f,2F*,5/2,,,L3540,
Cd,1,266.03253,266.03253,50w,,,31826.952,69405.160,4d10.5s.5p,3P*,2,4d10.5s.8d,3D,3,,,L3486,
Cd,2,266.8195,266.8194+,25,,,74893.66,112361.06,4d9.5s2,2D,3/2,4d10.7p,2P*,1/2,,,L3540,
Cd,2,267.2624,267.2623+,50,,,89843.78,127249.09,4d10.5d,2D,5/2,4d10.7f,2F*,7/2,,,L3540,
Cd,1,267.75397,267.753996,100,,,30656.087,67992.708,4d10.5s.5p,3P*,1,4d10.5s.7d,3D,2,,,L3486,
Cd,1,267.77484,267.774753,25,,,30656.087,67989.814,4d10.5s.5p,3P*,1,4d10.5s.7d,3D,1,,,L3486,
Cd,2,269.1386,269.1385+,1,,,82990.66,120135.22,4d10.6s,2S,1/2,4d9.5s.(3D).5p,2D*,3/2,,,L3540,
Cd,2,270.7003,270.7002+,50,2.3e+05,D+,69258.91,106189.20,4d9.5s2,2D,5/2,4d9.5s.(3D).5p,4P*,5/2,,T3096,L3540,
Cd,1,271.25049,271.250456,75,,,31826.952,68682.325,4d10.5s.5p,3P*,2,4d10.5s.9s,3S,1,,,L3486,
Cd,1,273.38199,273.381928,50,,,30113.990,66682.029,4d10.5s.5p,3P*,0,4d10.5s.8s,3S,1,,,L3486,
Cd,2,274.85558,274.8547+,1000,3.09e+08,B+,46618.55,82990.66,4d10.5p,2P*,3/2,4d10.6s,2S,1/2,,T9861,"L3486,L3540",
Cd,2,275.3759,275.3754+,20,3.4e+06,D+,82990.66,119293.99,4d10.6s,2S,1/2,4d9.5s.(3D).5p,2P*,1/2,,T3096,L3540,
Cd,1,276.38935,276.38943,100w,,,31826.952,67997.101,4d10.5s.5p,3P*,2,4d10.5s.7d,3D,3,,,L3486,
Cd,1,276.42305,276.423002,50w,,,31826.952,67992.708,4d10.5s.5p,3P*,2,4d10.5s.7d,3D,2,,,L3486,
Cd,3,276.699,,20,,,,,,,,,,,,,L3540,
