element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Xe,2,940.059,0.010,940.061+,15h,,,101157.48,111792.17,5s2.5p4.(3P<0>).6s,2[0],1/2,5s2.5p4.(3P<2>).6p,2[2]*,3/2,,,L6925,
Xe,1,941.201,0.002,941.1992+,60,,,78403.061,89024.890,5p5.(2P*<3/2>).6p,2[5/2],3,5p5.(2P*<3/2>).6d,2[7/2]*,3,,,L4739,
Xe,1,944.146,0.002,944.1468+,20,,,78119.798,88708.466,5p5.(2P*<3/2>).6p,2[5/2],2,5p5.(2P*<3/2>).6d,2[3/2]*,2,,,L4739,
Xe,1,944.268,0.002,944.2683+,20,,,80322.746,90910.052,5p5.(2P*<3/2>).5d,2[3/2]*,2,5p5.(2P*<3/2>).4f,2[5/2],2,,,L4739,
Xe,1,944.534,0.002,944.5325+,80,,,80322.746,90907.090,5p5.(2P*<3/2>).5d,2[3/2]*,2,5p5.(2P*<3/2>).4f,2[5/2],3,,,L4739,
Xe,2,944.76,0.10,944.754+,1,,,119085.49,129667.35,5s2.5p4.(1D<2>).5d,2[3],5/2,5s2.5p4.(1D<2>).6p,2[1]*,3/2,,,L6925,
Xe,2,947.523,0.010,947.521+,3h,,,112703.64,123254.60,5s2.5p4.(3P<1>).5d,2[2],5/2,5s2.5p4.(3P<1>).6p,2[2]*,3/2,,,L6925,
Xe,1,949.707,0.002,949.7053+,40,,,80322.746,90849.440,5p5.(2P*<3/2>).5d,2[3/2]*,2,5p5.(2P*<3/2>).4f,2[3/2],2,,,L4739,
Xe,1,950.578,0.002,950.5779+,10,,,80322.746,90839.777,5p5.(2P*<3/2>).5d,2[3/2]*,2,5p5.(2P*<3/2>).4f,2[3/2],1,,,L4739,
Xe,1,951.3377,0.0002,951.3378+,200,,,78403.061,88911.692,5p5.(2P*<3/2>).6p,2[5/2],3,5p5.(2P*<3/2>).6d,2[7/2]*,4,,,L7292,
Xe,1,958.514,0.002,958.5120+,20,,,78119.798,88549.775,5p5.(2P*<3/2>).6p,2[5/2],2,5p5.(2P*<3/2>).6d,2[1/2]*,1,,,L4739,
Xe,2,959.135,0.010,959.133+,50h,,,101535.67,111958.89,5s2.5p4.(3P<2>).5d,2[4],7/2,5s2.5p4.(3P<2>).6p,2[2]*,5/2,,,L6925,
Xe,2,960.450,0.010,960.453+,7h,,,112703.64,123112.54,5s2.5p4.(3P<1>).5d,2[2],5/2,5s2.5p4.(3P<1>).6p,2[2]*,5/2,,,L6925,
Xe,1,960.580,0.002,960.5773+,3,,,81925.514,92333.066,5p5.(2P*<3/2>).5d,2[5/2]*,2,5p5.(2P*<3/2>).8p,2[3/2],1,,,L4739,
Xe,2,961.571,0.010,961.536+,4h,,,113672.89,124070.06,5s2.5p4.(3P<2>).6p,2[1]*,1/2,5s2.5p4.(1D<2>).5d,2[1],3/2,,,L6925,
Xe,1,961.695,0.002,961.688+,1,,,83889.971,94285.50,5p5.(2P*<3/2>).5d,2[3/2]*,1,5p5.(2P*<3/2>).9p,2[1/2],0,,,L4739,
Xe,1,966.894,0.002,966.9056+,1,,,81925.514,92264.950,5p5.(2P*<3/2>).5d,2[5/2]*,2,5p5.(2P*<3/2>).8p,2[5/2],3,,,L4739,
Xe,2,967.16,0.10,967.161+,1h-,,,149280.40,159617.11,5s2.5p4.(3P<1>).4f,2[4]*,7/2,5s2.5p4.(3P<0>).5g,2[4],7/2,,,L6925,
Xe,1,968.532,0.002,968.5292+,150,,,79212.465,89534.568,5p5.(2P*<3/2>).6p,2[3/2],2,5p5.(2P*<3/2>).6d,2[5/2]*,3,,,L4739,
Xe,2,969.868,0.010,969.866+,50hl,,,106475.21,116783.09,5s2.5p4.(3P<2>).5d,2[3],5/2,5s2.5p4.(3P<2>).6p,2[1]*,3/2,,,L6925,
Xe,1,970.099,0.002,970.0985+,20,,,78403.061,88708.466,5p5.(2P*<3/2>).6p,2[5/2],3,5p5.(2P*<3/2>).6d,2[3/2]*,2,,,L4739,
Xe,1,971.003,0.002,970.9990+,2,,,81925.514,92221.362,5p5.(2P*<3/2>).5d,2[5/2]*,2,5p5.(2P*<3/2>).8p,2[5/2],2,,,L4739,
Xe,1,971.816,0.002,971.8127+,100,,,78956.031,89243.258,5p5.(2P*<3/2>).6p,2[3/2],1,5p5.(2P*<3/2>).6d,2[5/2]*,2,,,L4739,
Xe,2,977.48,0.10,977.468+,1h,,,116783.09,127010.80,5s2.5p4.(3P<2>).6p,2[1]*,3/2,5s2.5p4.(1D<2>).5d,2[1],1/2,,,L6925,
Xe,1,979.9697,0.0002,979.9699+,2000,3.11e+07,B+,67067.547,77269.145,5p5.(2P*<3/2>).6s,2[3/2]*,2,5p5.(2P*<3/2>).6p,2[1/2],1,,T3269,L7292,
Xe,2,983.78,0.10,983.779+,2h,,,138062.59,148224.69,5s2.5p4.(1S<0>).5d,2[2],3/2,5s2.5p4.(1S<0>).6p,2[1]*,1/2,,,L6925,
Xe,1,992.3198,0.0002,992.3190+,3000,1.30e+07,B+,68045.156,78119.798,5p5.(2P*<3/2>).6s,2[3/2]*,1,5p5.(2P*<3/2>).6p,2[5/2],2,,"T3269,T6714",L7292,
Xe,1,996.658,0.002,996.6569+,10,,,79212.465,89243.258,5p5.(2P*<3/2>).6p,2[3/2],2,5p5.(2P*<3/2>).6d,2[5/2]*,2,,,L4739,
Xe,1,1002.372,0.002,1002.3710+,50*,,,80970.438,90944.050,5p5.(2P*<3/2>).5d,2[7/2]*,3,5p5.(2P*<3/2>).4f,2[7/2],3,,,L4739,
Xe,1,1002.372,0.002,1002.3626+,50*,,,80970.438,90944.133,5p5.(2P*<3/2>).5d,2[7/2]*,3,5p5.(2P*<3/2>).4f,2[7/2],4,,,L4739,
Xe,1,1005.684,0.002,1005.6878+,1,,,82430.204,92370.923,5p5.(2P*<3/2>).5d,2[5/2]*,3,5p5.(2P*<3/2>).8p,2[3/2],2,,,L4739,
Xe,1,1005.796,0.002,1005.7996+,5,,,80970.438,90910.052,5p5.(2P*<3/2>).5d,2[7/2]*,3,5p5.(2P*<3/2>).4f,2[5/2],2,,,L4739,
Xe,1,1006.096,0.002,1006.0994+,10,,,80970.438,90907.090,5p5.(2P*<3/2>).5d,2[7/2]*,3,5p5.(2P*<3/2>).4f,2[5/2],3,,,L4739,
Xe,1,1008.479,0.002,1008.4803+,20,,,80118.962,90032.155,5p5.(2P*<3/2>).6p,2[1/2],0,5p5.(2P*<3/2>).6d,2[3/2]*,1,,,L4739,
Xe,1,1010.734,0.002,1010.7361+,80,,,80970.438,90861.506,5p5.(2P*<3/2>).5d,2[7/2]*,3,5p5.(2P*<3/2>).4f,2[9/2],4,,,L4739,
Xe,1,1011.980,0.010,1011.9706+,1,,,80970.438,90849.440,5p5.(2P*<3/2>).5d,2[7/2]*,3,5p5.(2P*<3/2>).4f,2[3/2],2,,,L4739,
Xe,1,1012.547,0.002,1012.5451+,20,,,79986.618,89860.015,5p5.(2P*<3/2>).5d,2[1/2]*,1,5p5.(2P*<1/2>).6p,2[1/2],0,,,L4739,
Xe,1,1018.836,0.002,1018.8368+,10,,,79212.465,89024.890,5p5.(2P*<3/2>).6p,2[3/2],2,5p5.(2P*<3/2>).6d,2[7/2]*,3,,,L4739,
Xe,2,1022.08,0.10,1022.036+,3h,,,119085.49,128867.20,5s2.5p4.(1D<2>).5d,2[3],5/2,5s2.5p4.(1D<2>).6p,2[3]*,5/2,,,L6925,
Xe,1,1025.107,0.002,1025.1040+,20,,,78956.031,88708.466,5p5.(2P*<3/2>).6p,2[3/2],1,5p5.(2P*<3/2>).6d,2[3/2]*,2,,,L4739,
Xe,1,1032.39,0.02,1032.48+,20,,,91746.564,101429.3,5p5.(2P*<1/2>).5d,2[5/2]*,3,5p5.(2P*<1/2>).4f,2[5/2],2,,,L4103,
Xe,1,1042.052,0.002,1042.0604+,1,,,78956.031,88549.775,5p5.(2P*<3/2>).6p,2[3/2],1,5p5.(2P*<3/2>).6d,2[1/2]*,1,,,L4739,
Xe,1,1048.483,0.002,1048.4816+,8,,,78956.031,88491.020,5p5.(2P*<3/2>).6p,2[3/2],1,5p5.(2P*<3/2>).6d,2[1/2]*,0,,,L4739,
Xe,1,1050.791,0.002,1050.7952+,6,,,83889.971,93403.966,5p5.(2P*<3/2>).5d,2[3/2]*,1,5p5.(2P*<3/2>).5f,2[5/2],2,,,L4739,
Xe,1,1051.515,0.002,1051.5198+,10,,,79771.267,89278.706,5p5.(2P*<3/2>).5d,2[1/2]*,0,5p5.(2P*<1/2>).6p,2[1/2],1,,,L4739,
Xe,1,1052.7857,0.0003,1052.7864+,900,,,79212.465,88708.466,5p5.(2P*<3/2>).6p,2[3/2],2,5p5.(2P*<3/2>).6d,2[3/2]*,2,,,L9760,
Xe,1,1054.976,0.003,1054.9780+,20,,,83889.971,93366.245,5p5.(2P*<3/2>).5d,2[3/2]*,1,5p5.(2P*<3/2>).5f,2[3/2],2,,,L7293,
Xe,1,1070.678,0.003,1070.6789+,150,,,79212.465,88549.775,5p5.(2P*<3/2>).6p,2[3/2],2,5p5.(2P*<3/2>).6d,2[1/2]*,1,,,L7293,
Xe,1,1075.886,0.003,1075.8897+,100,,,79986.618,89278.706,5p5.(2P*<3/2>).5d,2[1/2]*,1,5p5.(2P*<1/2>).6p,2[1/2],1,,,L7293,
Xe,1,1083.834,0.003,1083.8328+,1000,1.8e+06,C+,68045.156,77269.145,5p5.(2P*<3/2>).6s,2[3/2]*,1,5p5.(2P*<3/2>).6p,2[1/2],1,,"T3269n,T6714",L7293,
Xe,1,1089.5324,0.0004,1089.5322+,870,,,79986.618,89162.356,5p5.(2P*<3/2>).5d,2[1/2]*,1,5p5.(2P*<1/2>).6p,2[3/2],2,,,L9760,
Xe,1,1108.5237,0.0004,1108.5238+,1900,,,81925.514,90944.050,5p5.(2P*<3/2>).5d,2[5/2]*,2,5p5.(2P*<3/2>).4f,2[7/2],3,,,L9760,
Xe,1,1112.7189,0.0004,1112.7186+,375,,,81925.514,90910.052,5p5.(2P*<3/2>).5d,2[5/2]*,2,5p5.(2P*<3/2>).4f,2[5/2],2,,,L9760,
Xe,1,1113.081,0.003,1113.0855+,8,,,81925.514,90907.090,5p5.(2P*<3/2>).5d,2[5/2]*,2,5p5.(2P*<3/2>).4f,2[5/2],3,,,L7293,
Xe,1,1114.1145,0.0004,1114.1131+,120,7.e+05,D+,79771.267,88744.559,5p5.(2P*<3/2>).5d,2[1/2]*,0,5p5.(2P*<3/2>).7p,2[3/2],1,,T8608,L9760,
Xe,1,1116.267,0.003,1116.2692+,10,,,80322.746,89278.706,5p5.(2P*<3/2>).5d,2[3/2]*,2,5p5.(2P*<1/2>).6p,2[1/2],1,,,L7293,
Xe,1,1117.550,0.010,1117.543+,1,,,85188.777,94134.53,5p5.(2P*<3/2>).7s,2[3/2]*,2,5p5.(2P*<3/2>).9p,2[5/2],3,,,L7293,
Xe,1,1121.489,0.003,1121.4906+,5,,,81925.514,90839.777,5p5.(2P*<3/2>).5d,2[5/2]*,2,5p5.(2P*<3/2>).4f,2[3/2],1,,,L7293,
Xe,1,1128.910,0.003,1128.9150+,10,1.15e+06,B,79986.618,88842.256,5p5.(2P*<3/2>).5d,2[1/2]*,1,5p5.(2P*<3/2>).7p,2[1/2],0,,"T8608n,T6672",L7293,
Xe,1,1130.956,0.003,1130.9620+,5,,,80322.746,89162.356,5p5.(2P*<3/2>).5d,2[3/2]*,2,5p5.(2P*<1/2>).6p,2[3/2],2,,,L7293,
Xe,1,1141.504,0.003,1141.5084+,15,6.1e+05,D+,79986.618,88744.559,5p5.(2P*<3/2>).5d,2[1/2]*,1,5p5.(2P*<3/2>).7p,2[3/2],1,,T8608,L7293,
Xe,1,1149.122,0.003,1149.1263+,15,5.12e+05,B,79986.618,88686.500,5p5.(2P*<3/2>).5d,2[1/2]*,1,5p5.(2P*<3/2>).7p,2[3/2],2,,"T8608n,T6672",L7293,
Xe,1,1153.740,0.010,1153.7304+,1,,,83889.971,92555.135,5p5.(2P*<3/2>).5d,2[3/2]*,1,5p5.(2P*<3/2>).8p,2[1/2],0,,,L7293,
Xe,1,1161.408,0.003,1161.4111+,25,,,79771.267,88379.126,5p5.(2P*<3/2>).5d,2[1/2]*,0,5p5.(2P*<1/2>).6p,2[3/2],1,,,L7293,
Xe,1,1174.2236,0.0004,1174.2244+,1750,,,82430.204,90944.133,5p5.(2P*<3/2>).5d,2[5/2]*,3,5p5.(2P*<3/2>).4f,2[7/2],4,,,L9760,
Xe,1,1179.356,0.003,1179.3557+,10,,,82430.204,90907.090,5p5.(2P*<3/2>).5d,2[5/2]*,3,5p5.(2P*<3/2>).4f,2[5/2],3,,,L7293,
Xe,1,1185.731,0.003,1185.7319+,6,,,82430.204,90861.506,5p5.(2P*<3/2>).5d,2[5/2]*,3,5p5.(2P*<3/2>).4f,2[9/2],4,,,L7293,
Xe,1,1185.786,0.003,1185.8007+,2,,,80118.962,88549.775,5p5.(2P*<3/2>).6p,2[1/2],0,5p5.(2P*<3/2>).6d,2[1/2]*,1,,,L7293,
Xe,1,1187.436,0.003,1187.4312+,1,,,82430.204,90849.440,5p5.(2P*<3/2>).5d,2[5/2]*,3,5p5.(2P*<3/2>).4f,2[3/2],2,,,L7293,
Xe,1,1191.210,0.003,1191.2129+,2,,,79986.618,88379.126,5p5.(2P*<3/2>).5d,2[1/2]*,1,5p5.(2P*<1/2>).6p,2[3/2],1,,,L7293,
Xe,1,1195.110,0.010,1195.1212+,1,6.e+05,D,79986.618,88351.681,5p5.(2P*<3/2>).5d,2[1/2]*,1,5p5.(2P*<3/2>).7p,2[5/2],2,,"T8608n,T6672",L7293,
Xe,1,1195.300,0.003,1195.3082+,3,3.0e+05,D,80322.746,88686.500,5p5.(2P*<3/2>).5d,2[3/2]*,2,5p5.(2P*<3/2>).7p,2[3/2],2,,"T8608n,T6672",L7293,
Xe,1,1208.480,0.003,1208.4814+,3,1.17e+06,B,80196.629,88469.213,5p5.(2P*<3/2>).5d,2[7/2]*,4,5p5.(2P*<3/2>).7p,2[5/2],3,,T8608,L7293,
Xe,1,1220.354,0.050,1220.3814+,5,,,80970.438,89162.356,5p5.(2P*<3/2>).5d,2[7/2]*,3,5p5.(2P*<1/2>).6p,2[3/2],2,,,L4085,
Xe,1,1223.524,0.003,1223.5248+,5,1.39e+06,C+,77269.145,85440.017,5p5.(2P*<3/2>).6p,2[1/2],1,5p5.(2P*<3/2>).7s,2[3/2]*,1,,T5818,L7293,
Xe,1,1225.781,0.003,1225.7763+,1,7.3e+05,D+,79771.267,87927.131,5p5.(2P*<3/2>).5d,2[1/2]*,0,5p5.(2P*<3/2>).7p,2[1/2],1,,T8608,L7293,
Xe,1,1227.288,0.050,1227.1902+,2,2.54e+05,B,80322.746,88469.213,5p5.(2P*<3/2>).5d,2[3/2]*,2,5p5.(2P*<3/2>).7p,2[5/2],3,,T8608,L4085,
Xe,1,1240.91,,1240.9128+,20:,,,80322.746,88379.126,5p5.(2P*<3/2>).5d,2[3/2]*,2,5p5.(2P*<1/2>).6p,2[3/2],1,,,L2228,
Xe,1,1245.121,0.010,1245.1545+,2,3.28e+05,B,80322.746,88351.681,5p5.(2P*<3/2>).5d,2[3/2]*,2,5p5.(2P*<3/2>).7p,2[5/2],2,,"T8608n,T6672",L7384,
Xe,1,1259.000,0.010,1259.0200+,26,2.2e+06,D+,79986.618,87927.131,5p5.(2P*<3/2>).5d,2[1/2]*,1,5p5.(2P*<3/2>).7p,2[1/2],1,,T8608,L7384,
Xe,1,1262.340,0.003,1262.3396+,5,5.97e+06,B+,77269.145,85188.777,5p5.(2P*<3/2>).6p,2[1/2],1,5p5.(2P*<3/2>).7s,2[3/2]*,2,,T5818,L7293,
Xe,1,1333.19,,1333.187+,75:,1.71e+05,B,80970.438,88469.213,5p5.(2P*<3/2>).5d,2[7/2]*,3,5p5.(2P*<3/2>).7p,2[5/2],3,,T8608,L2228,
Xe,1,1347.08,,1347.076+,5:,,,88379.126,95800.584,5p5.(2P*<1/2>).6p,2[3/2],1,5p5.(2P*<1/2>).7s,2[1/2]*,1,,,L2228,
Xe,1,1354.316,0.010,1354.415+,5,1.15e+06,B,80970.438,88351.681,5p5.(2P*<3/2>).5d,2[7/2]*,3,5p5.(2P*<3/2>).7p,2[5/2],2,,"T8608n,T6672",L7384,
Xe,1,1365.648,0.010,1365.706+,150,6.80e+06,B+,78119.798,85440.017,5p5.(2P*<3/2>).6p,2[5/2],2,5p5.(2P*<3/2>).7s,2[3/2]*,1,,T5818,L7384,
Xe,1,1381.44,,1381.440+,10:,,,81925.514,89162.356,5p5.(2P*<3/2>).5d,2[5/2]*,2,5p5.(2P*<1/2>).6p,2[3/2],2,,,L2228,
Xe,1,1391.96,,1391.961+,15:,,,85188.777,92370.923,5p5.(2P*<3/2>).7s,2[3/2]*,2,5p5.(2P*<3/2>).8p,2[3/2],2,,,L2228,
Xe,1,1405.07,,1405.074+,5:,,,85440.017,92555.135,5p5.(2P*<3/2>).7s,2[3/2]*,1,5p5.(2P*<3/2>).8p,2[1/2],0,,,L2228,
Xe,1,1412.81,,1412.807+,50:,,,85188.777,92264.950,5p5.(2P*<3/2>).7s,2[3/2]*,2,5p5.(2P*<3/2>).8p,2[5/2],3,,,L2228,
Xe,1,1414.209,0.010,1414.245+,80,1.8e+06,C+,78119.798,85188.777,5p5.(2P*<3/2>).6p,2[5/2],2,5p5.(2P*<3/2>).7s,2[3/2]*,2,,T5818,L7384,
Xe,1,1424.139,0.010,1424.096+,40,,,83889.971,90910.052,5p5.(2P*<3/2>).5d,2[3/2]*,1,5p5.(2P*<3/2>).4f,2[5/2],2,,,L7384,
Xe,1,1435.46,,1435.460+,4:,,,85188.777,92153.279,5p5.(2P*<3/2>).7s,2[3/2]*,2,5p5.(2P*<3/2>).8p,2[1/2],1,,,L4117c2,
Xe,1,1436.490,0.010,1436.499+,20,,,83889.971,90849.440,5p5.(2P*<3/2>).5d,2[3/2]*,1,5p5.(2P*<3/2>).4f,2[3/2],2,,,L7384,
Xe,1,1438.478,0.050,1438.496+,3,,,83889.971,90839.777,5p5.(2P*<3/2>).5d,2[3/2]*,1,5p5.(2P*<3/2>).4f,2[3/2],1,,,L4085,
Xe,1,1450.34,,1450.340+,10:,,,85440.017,92333.066,5p5.(2P*<3/2>).7s,2[3/2]*,1,5p5.(2P*<3/2>).8p,2[3/2],1,,,L2228,
Xe,1,1465.984,0.010,1466.080+,5,4.1e+05,D+,81925.514,88744.559,5p5.(2P*<3/2>).5d,2[5/2]*,2,5p5.(2P*<3/2>).7p,2[3/2],1,,T8608,L7384,
Xe,1,1473.238,0.010,1473.281+,200,8.67e+06,B+,78403.061,85188.777,5p5.(2P*<3/2>).6p,2[5/2],3,5p5.(2P*<3/2>).7s,2[3/2]*,2,,T5818,L7384,
Xe,1,1474.23,,1474.231+,25:,,,85440.017,92221.362,5p5.(2P*<3/2>).7s,2[3/2]*,1,5p5.(2P*<3/2>).8p,2[5/2],2,,,L2228,
Xe,1,1481.15,,1481.154+,10:,,,89162.356,95912.003,5p5.(2P*<1/2>).6p,2[3/2],2,5p5.(2P*<3/2>).10d,2[7/2]*,3,,,L2228,
Xe,1,1485.00,,1485.003+,20:,,,82430.204,89162.356,5p5.(2P*<3/2>).5d,2[5/2]*,3,5p5.(2P*<1/2>).6p,2[3/2],2,,,L2228,
Xe,1,1506.01,,1506.015+,10:,,,89162.356,95800.584,5p5.(2P*<1/2>).6p,2[3/2],2,5p5.(2P*<1/2>).7s,2[1/2]*,1,,,L2228,
Xe,1,1509.97,,1509.973+,100:,,,77269.145,83889.971,5p5.(2P*<3/2>).6p,2[1/2],1,5p5.(2P*<3/2>).5d,2[3/2]*,1,,,L2228,
Xe,1,1527.77,,1527.770+,4:,2.5e+04,C,81925.514,88469.213,5p5.(2P*<3/2>).5d,2[5/2]*,2,5p5.(2P*<3/2>).7p,2[5/2],3,,T8608,L4117c2,
Xe,1,1529.18,,1529.182+,5:,,,89024.890,95562.546,5p5.(2P*<3/2>).6d,2[7/2]*,3,5p5.(2P*<3/2>).7f,2[3/2],2,,,L2228,
Xe,1,1532.89,,1532.882+,4:,,,89278.706,95800.584,5p5.(2P*<1/2>).6p,2[1/2],1,5p5.(2P*<1/2>).7s,2[1/2]*,1,,,L4117c2,
Xe,1,1541.801,0.010,1541.840+,110,5.55e+06,B+,78956.031,85440.017,5p5.(2P*<3/2>).6p,2[3/2],1,5p5.(2P*<3/2>).7s,2[3/2]*,1,,T5818,L7384,
Xe,1,1549.10,,1549.097+,45:,,,81925.514,88379.126,5p5.(2P*<3/2>).5d,2[5/2]*,2,5p5.(2P*<1/2>).6p,2[3/2],1,,,L2228,
Xe,1,1551.83,,1551.830+,10:,,,89278.706,95720.95,5p5.(2P*<1/2>).6p,2[1/2],1,5p5.(2P*<1/2>).7s,2[1/2]*,0,,,L2228,
Xe,1,1555.71,,1555.712+,150:,3.78e+05,B,81925.514,88351.681,5p5.(2P*<3/2>).5d,2[5/2]*,2,5p5.(2P*<3/2>).7p,2[5/2],2,,"T8608n,T6672",L2228,
Xe,1,1572.26,,1572.263+,5:,,,87927.131,94285.651,5p5.(2P*<3/2>).7p,2[1/2],1,5p5.(2P*<3/2>).8d,2[3/2]*,2,,,L2228,
Xe,1,1586.65,,1586.648+,5:,,,87927.131,94228.004,5p5.(2P*<3/2>).7p,2[1/2],1,5p5.(2P*<3/2>).8d,2[1/2]*,1,,,L2228,
Xe,1,1597.95,,1597.953+,250:,9.11e+05,B,82430.204,88686.500,5p5.(2P*<3/2>).5d,2[5/2]*,3,5p5.(2P*<3/2>).7p,2[3/2],2,,"T8608n,T6672",L2228,
Xe,1,1603.99,,1603.991+,100:,,,78956.031,85188.777,5p5.(2P*<3/2>).6p,2[3/2],1,5p5.(2P*<3/2>).7s,2[3/2]*,2,,,L2228,
Xe,1,1605.202,0.010,1605.329+,50,2.0e+06,C,79212.465,85440.017,5p5.(2P*<3/2>).6p,2[3/2],2,5p5.(2P*<3/2>).7s,2[3/2]*,1,,T5818,L7384,
Xe,1,1655.45,,1655.449+,125:,2.16e+05,B,82430.204,88469.213,5p5.(2P*<3/2>).5d,2[5/2]*,3,5p5.(2P*<3/2>).7p,2[5/2],3,,T8608,L2228,
Xe,1,1666.51,,1666.498+,2:,,,88686.500,94685.467,5p5.(2P*<3/2>).7p,2[3/2],2,5p5.(2P*<3/2>).8d,2[3/2]*,1,,,L4117c2,
Xe,1,1672.8158,0.0008,1672.816+,5000,1.8e+06,C+,79212.465,85188.777,5p5.(2P*<3/2>).6p,2[3/2],2,5p5.(2P*<3/2>).7s,2[3/2]*,2,,T5818,L9760,
Xe,1,1674.5721,0.0008,1674.572+,46,,,83889.971,89860.015,5p5.(2P*<3/2>).5d,2[3/2]*,1,5p5.(2P*<1/2>).6p,2[1/2],0,,,L9760,
Xe,1,1683.45,,1683.455+,15:,,,88351.681,94290.225,5p5.(2P*<3/2>).7p,2[5/2],2,5p5.(2P*<3/2>).8d,2[7/2]*,3,,,L2228,
Xe,1,1688.3078,0.0009,1688.307+,38,1.17e+05,B,82430.204,88351.681,5p5.(2P*<3/2>).5d,2[5/2]*,3,5p5.(2P*<3/2>).7p,2[5/2],2,,"T8608n,T6672",L9760,
Xe,1,1714.06,,1714.061+,5:,,,88911.692,94744.198,5p5.(2P*<3/2>).6d,2[7/2]*,4,5p5.(2P*<3/2>).6f,2[9/2],5,,,L2228,
Xe,1,1732.5798,0.0009,1732.577+,1650,4.8e+05,C,78119.798,83889.971,5p5.(2P*<3/2>).6p,2[5/2],2,5p5.(2P*<3/2>).5d,2[3/2]*,1,,T7944,L9760,
Xe,1,1736.5117,0.0009,1736.509+,22,,,88469.213,94226.320,5p5.(2P*<3/2>).7p,2[5/2],3,5p5.(2P*<3/2>).8d,2[7/2]*,4,,,L9760,
Xe,1,1748.2971,0.0009,1748.290+,42,,,85188.777,90907.090,5p5.(2P*<3/2>).7s,2[3/2]*,2,5p5.(2P*<3/2>).4f,2[5/2],3,,,L9760,
Xe,1,1766.1030,0.0009,1766.095+,9,,,85188.777,90849.440,5p5.(2P*<3/2>).7s,2[3/2]*,2,5p5.(2P*<3/2>).4f,2[3/2],2,,,L9760,
Xe,1,1827.2880,0.0010,1827.280+,8,,,87927.131,93398.253,5p5.(2P*<3/2>).7p,2[1/2],1,5p5.(2P*<3/2>).9s,2[3/2]*,2,,,L9760,
Xe,1,1848.1190,0.0010,1848.121+,19,,,85440.017,90849.440,5p5.(2P*<3/2>).7s,2[3/2]*,1,5p5.(2P*<3/2>).4f,2[3/2],2,,,L9760,
Xe,1,1878.8146,0.0011,1878.814+,860,9.1e+05,C,80118.962,85440.017,5p5.(2P*<3/2>).6p,2[1/2],0,5p5.(2P*<3/2>).7s,2[3/2]*,1,,T5818,L9760,
Xe,1,1879.165,0.050,1879.02+,3,,,91152.670,96473.15,5p5.(2P*<1/2>).5d,2[5/2]*,2,5p5.(2P*<3/2>).9f,2[7/2],3,,,L4085,
Xe,1,1946.668,0.050,1946.62+,4,,,90910.052,96045.77,5p5.(2P*<3/2>).4f,2[5/2],2,5p5.(2P*<3/2>).10d,2[3/2]*,1,,,L4085,
element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Xe,1,2019.2711,0.0012,2019.270+,80,9.30e+05,B,83889.971,88842.256,5p5.(2P*<3/2>).5d,2[3/2]*,1,5p5.(2P*<3/2>).7p,2[1/2],0,,"T8608n,T6672",L9760,
Xe,1,2026.7774,0.0012,2026.778+,2300,2.40e+06,B,78956.031,83889.971,5p5.(2P*<3/2>).6p,2[3/2],1,5p5.(2P*<3/2>).5d,2[3/2]*,1,,T7944,L9760,
Xe,1,2028.7972,0.0012,2028.793+,10,,,88469.213,93398.253,5p5.(2P*<3/2>).7p,2[5/2],3,5p5.(2P*<3/2>).9s,2[3/2]*,2,,,L9760,
Xe,1,2059.9091,0.0013,2059.907+,11,7.e+04,D+,83889.971,88744.559,5p5.(2P*<3/2>).5d,2[3/2]*,1,5p5.(2P*<3/2>).7p,2[3/2],1,,T8608,L9760,
Xe,1,2084.8409,0.0013,2084.841+,7,3.6e+04,C,83889.971,88686.500,5p5.(2P*<3/2>).5d,2[3/2]*,1,5p5.(2P*<3/2>).7p,2[3/2],2,,"T8608n,T6672",L9760,
Xe,1,2085.7615,0.0013,2085.767+,6,,,87927.131,92721.530,5p5.(2P*<3/2>).7p,2[1/2],1,5p5.(2P*<3/2>).7d,2[3/2]*,2,,,L9760,
Xe,1,2137.8892,0.0014,2137.891+,26,,,79212.465,83889.971,5p5.(2P*<3/2>).6p,2[3/2],2,5p5.(2P*<3/2>).5d,2[3/2]*,1,,,L9760,
Xe,1,2147.5961,0.0014,2147.596+,140,,,77269.145,81925.514,5p5.(2P*<3/2>).6p,2[1/2],1,5p5.(2P*<3/2>).5d,2[5/2]*,2,,,L9760,
Xe,1,2227.59,,2227.591+,60:,,,83889.971,88379.126,5p5.(2P*<3/2>).5d,2[3/2]*,1,5p5.(2P*<1/2>).6p,2[3/2],1,,,L2228,
Xe,1,2239.25,,2239.249+,40:,,,88911.692,93377.475,5p5.(2P*<3/2>).6d,2[7/2]*,4,5p5.(2P*<3/2>).5f,2[9/2],5,,,L2228,
