element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
V,2,213.0853,0.0020,213.085459,0.000011,77,,,2808.9590,49723.6766,3d3.(4F).4s,a 5F,3,3d3.(2G).4p,z 1G*,4,,,L8201c179,
V,2,213.1086,0.0016,213.1084,0.0003,610h,,,38193.023,85102.69,3d2.4s2,e 3F,3,3d2.(3P).4s.4p.(3P*),u 3P*,2,,,L10089c179,
V,2,213.183497,0.000015,213.183511,0.000009,21000,9.1e+06,C+,208.7901,47101.9320,3d4,a 5D,3,3d3.(4P).4p,y 5D*,2,,T9616,L18516,
V,1,213.291,0.003,213.29753,0.00004,2700,,,0.000,46868.079,3d3.4s2,a 4F,3/2,3d4.(3D).4p,t 4P*,5/2,,,L3353,
V,2,213.408067,0.000017,213.408045,0.000010,14000,1.32e+07,C+,36.1017,46879.9114,3d4,a 5D,1,3d3.(4P).4p,z 5P*,2,,T9616n,L18516,
V,2,213.411288,0.000013,213.411286,0.000009,36000,3.0e+07,C+,208.7901,47051.8885,3d4,a 5D,3,3d3.(4P).4p,z 5P*,3,,T9616,L18516,
V,2,213.415794,0.000015,213.415787,0.000011,25000,8.1e+06,D+,339.1256,47181.2361,3d4,a 5D,4,3d3.(4P).4p,y 5D*,3,,T9770,L18516,
V,1,213.518,0.003,213.51766,0.00004,140,,,323.432,47143.195&dagger;,3d3.4s2,a 4F,7/2,3d3.(2F).4s.4p.(3P*),s 2F*,7/2,,,L3353,
V,4,213.6330,0.0010,213.634+,0.006,10,2.4e+08,D,217108.0,263902.3,3p6.3d.4d,3D,2,3p6.3d.4f,3G*,3,,T2757,L147,
V,2,213.729932,0.000013,213.729930,0.000009,46000,4.4e+07,C+,106.6421,46879.9114,3d4,a 5D,2,3d3.(4P).4p,z 5P*,2,,T9616,L18516,
V,4,213.7741,0.0010,213.776+,0.006,20,3.0e+08,D,217350.0,264113.1,3p6.3d.4d,3D,3,3p6.3d.4f,3F*,4,,T2757,L147,
V,2,213.815590,0.000017,213.815591,0.000014,20000,2.5e+07,C+,0.000,46754.5327,3d4,a 5D,0,3d3.(4P).4p,z 5P*,1,,T9616,L18516,
V,1,213.945,0.003,213.94890,0.00005,150,,,137.383,46862.786,3d3.4s2,a 4F,5/2,3d4.(3D).4p,t 4P*,3/2,,,L3353,
V,2,213.980822,0.000014,213.980836,0.000011,34000,4.6e+07,C+,36.1017,46754.5327,3d4,a 5D,1,3d3.(4P).4p,z 5P*,1,,T9616,L18516,
V,2,214.006784,0.000013,214.006803,0.000008,110000,8.6e+07,C+,339.1256,47051.8885,3d4,a 5D,4,3d3.(4P).4p,z 5P*,3,,T9616,L18516,
V,1,214.033,0.003,214.03083,0.00004,380,,,0.000,46707.519,3d3.4s2,a 4F,3/2,3d3.(2F).4s.4p.(3P*),4D*,3/2,,,L3353,
V,4,214.1199,0.0010,214.120+,0.006,40,7.0e+08,D,216905.0,263593.0,3p6.3d.4d,3D,1,3p6.3d.4f,3F*,2,,T2757,L147,
V,2,214.1701,0.0016,214.169077,0.000019,1100h,,,19112.9298,65790.303,3d3.(2G).4s,b 1G,4,3d3.(2F).4p,x 1G*,4,,,L10089c179,
V,2,214.197766,0.000013,214.197769,0.000008,51000,4.6e+07,C+,208.7901,46879.9114,3d4,a 5D,3,3d3.(4P).4p,z 5P*,2,,T9616,L18516,
V,2,214.2431,0.0003,214.24318,0.00003,4400,,,18269.515,64930.745,3d4,a 3D,1,3d3.(2F).4p,v 3D*,1,,,L18516,
V,2,214.27462,0.00009,214.274575,0.000011,1300,,,36.1017,46690.4958,3d4,a 5D,1,3d3.(4P).4p,y 5D*,1,,,L18516,
V,2,214.304459,0.000015,214.304452,0.000011,19000,3.4e+07,C+,106.6421,46754.5327,3d4,a 5D,2,3d3.(4P).4p,z 5P*,1,,T9616,L18516,
V,2,214.37122,0.00012,214.371199,0.000010,1700,,,106.6421,46740.0100,3d4,a 5D,2,3d3.(4P).4p,z 3P*,2,,,L18516,
V,2,214.4103,0.0023,214.409579,0.000011,750bl(V I)?,,,2968.3883,49593.4096,3d3.(4F).4s,a 5F,4,3d3.(2G).4p,z 1H*,5,,,"L8201c179,c153",
V,2,214.5373,0.0023,214.540016,0.000011,74h,,,2605.0400,49201.7171,3d3.(4F).4s,a 5F,1,3d3.(2G).4p,y 3F*,2,,,L8201c179,
V,2,214.599098,0.000021,214.599081,0.000011,9900,7.4e+06,C+,106.6421,46690.4958,3d4,a 5D,2,3d3.(4P).4p,y 5D*,1,,T9616n,L18516,
V,1,214.66234,0.00012,214.66230,0.00004,19000,,,137.383,46707.519,3d3.4s2,a 4F,5/2,3d3.(2F).4s.4p.(3P*),4D*,3/2,,,L15916,
V,4,214.6828,0.0010,214.683+,0.007,50,6.6e+08,,217836.3,264401.9,3p6.3d.4d,3G,3,3p6.3d.4f,3H*,4,,T2757,"L147,L11926",
V,2,214.75340,0.00007,214.753416,0.000014,1800,,,36.1017,46586.481,3d4,a 5D,1,3d3.(4P).4p,y 5D*,0,,,L18516,
V,2,214.841860,0.000016,214.841852,0.000008,16000,6.8e+06,C+,208.7901,46740.0100,3d4,a 5D,3,3d3.(4P).4p,z 3P*,2,,T9616n,L18516,
V,2,214.93832,0.00012,214.938475,0.000019,3600,1.0e+07,D+,18293.8723,64804.177,3d4,a 3D,2,3d3.(2F).4p,v 3D*,2,,T9770,L18516,
V,4,214.9852,0.0010,214.985+,0.007,20,5.1e+08,D,217108.0,263608.3,3p6.3d.4d,3D,2,3p6.3d.4f,3F*,3,,T2757,L147,
V,4,215.0231,0.0010,215.023+,0.007,40,,,217990.7,264482.8,3p6.3d.4d,1P,1,3p6.3d.4f,1D*,2,,,L147,
V,4,215.0231,0.0010,215.024+,0.007,40,3.2e+08,D,218100.0,264591.9,3p6.3d.4d,3G,4,3p6.3d.4f,3H*,5,,T2757,L147,
V,2,215.082007,0.000024,215.082012,0.000023,19000,6.8e+08,B+,38517.085,84996.354,3d2.4s2,e 3F,4,3d2.(3F).4s.4p.(1P*),t 3G*,5,,T9770,L18516,
V,2,215.10151,0.00003,215.10151,0.00003,16000,6.5e+08,B+,38193.023,84668.080,3d2.4s2,e 3F,3,3d2.(3F).4s.4p.(1P*),t 3G*,4,,T9770,L18516,
