element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Kr,4,101.324,0.010,101.3242+,0.0015,1,,,145772.8,244465.9,4s.4p4,2D,3/2,4s2.4p2.(3P).5p,4P*,5/2,,,L7257,
Kr,6,101.577,0.010,101.576,0.007,11l,,,180339.,278787.,4s.4p2,2P,1/2,4p3,4S*,3/2,,,L7277,
Kr,5,101.622,0.010,101.622+,0.015,11,,,190279.,288683.,4s2.4p.4d,3F*,2,4s2.4p.5p,3P,1,,,L9919,
Kr,5,101.844,0.010,101.844+,0.015,11,,,192949.,291138.,4s2.4p.4d,3F*,3,4s2.4p.5p,3P,2,,,L9919,
Kr,4,101.909,0.010,101.9098+,0.0015,4d,,,145772.8,243898.8,4s.4p4,2D,3/2,4s2.4p2.(3P).5p,2D*,3/2,,,L7257,
Kr,4,102.228,0.010,102.2273+,0.0015,8,,,146644.7,244465.9,4s.4p4,2D,5/2,4s2.4p2.(3P).5p,4P*,5/2,,,L7257,
Kr,4,102.824,0.010,102.8234+,0.0015,3d,,,146644.7,243898.8,4s.4p4,2D,5/2,4s2.4p2.(3P).5p,2D*,3/2,,,L7257,
Kr,3,102.958,0.010,102.95841+,0.00015,2d,,,115930.93,213057.53,4s.4p5,3P*,2,4s2.4p3.(2P*).5p,3P,2,,,L7284,
Kr,1,103.0022,0.0010,103.002319+,0.000011,12,1.11e+07,C+,0.0000,97085.193,4s2.4p6,1S,0,4s2.4p5.(2P*<3/2>).4d,2[1/2]*,1,,T7227,L4676,
Kr,5,103.040,0.010,103.041+,0.015,12,,,192949.,289998.,4s2.4p.4d,3F*,3,4s2.4p.5p,3D,3,,,L9919,
Kr,6,104.523,0.010,104.524,0.008,30w,,,180339.,276011.,4s.4p2,2P,1/2,4p3,2D*,3/2,,,L7277,
Kr,4,104.912,0.010,104.9119+,0.0016,8,,,163445.1,258763.2,4s2.4p2.(3P).4d,2P,3/2,4s2.4p2.(1D).5p,2D*,5/2,,,L7257,
Kr,6,105.295,0.010,105.296,0.008,15,,,183817.,278787.,4s.4p2,2P,3/2,4p3,4S*,3/2,,,L7277,
Kr,4,105.362,0.010,105.3626+,0.0016,4d,,,163445.1,258355.4,4s2.4p2.(3P).4d,2P,3/2,4s2.4p2.(1D).5p,2D*,3/2,,,L7257,
Kr,7,105.747,0.010,105.746+,0.016,9w,,,484543.,579109.,4p.4d,3F*,4,4s.5d,3D,3,,,L11805,
Kr,8,105.941,0.010,105.938,0.005,20,,,546681.,641076.,3d10.5p,2P*,1/2,3d10.5d,2D,3/2,,,L10440,
Kr,6,106.1069,0.0010,106.106,0.008,75w,,,183817.,278062.,4s.4p2,2P,3/2,4p3,2D*,5/2,,,L7277,
Kr,3,106.750,0.010,106.74945+,0.00016,12,,,119380.23,213057.53,4s.4p5,3P*,1,4s2.4p3.(2P*).5p,3P,2,,,L7284,
Kr,5,107.069,0.010,107.069+,0.016,15w,,,190279.,283677.,4s2.4p.4d,3F*,2,4s2.4p.5p,3D,2,,,L9919,
Kr,3,107.120,0.010,107.11973+,0.00016,4,,,115930.93,209284.41,4s.4p5,3P*,2,4s2.4p3.(2P*).5p,3P,1,,,L7284,
Kr,5,107.204,0.010,107.204+,0.016,12bl,,,190279.,283559.,4s2.4p.4d,3F*,2,4s2.4p.5p,1P,1,,,L9919,
Kr,4,107.4640,0.0010,107.4653+,0.0016,9,,,31056.4,124109.7,4s2.4p3,2P*,1/2,4s.4p4,4P,1/2,,,L6153,
Kr,3,107.660,0.010,107.66174+,0.00016,8wd,,,119380.23,212263.74,4s.4p5,3P*,1,4s2.4p3.(2P*).5p,1P,1,,,L7284,
Kr,3,108.018,0.010,108.01579+,0.00017,5d,,,115930.93,208509.99,4s.4p5,3P*,2,4s2.4p3.(2P*).5p,3D,2,,,L7284,
Kr,4,109.295,0.010,109.2952+,0.0017,7,,,173952.1,265447.4,4s.4p4,2S,1/2,4s2.4p2.(1D).5p,2P*,3/2,,,L7257,
Kr,8,109.677,0.010,109.682,0.005,11,,,550444.,641617.,3d10.5p,2P*,3/2,3d10.5d,2D,5/2,,,L10440,
Kr,5,110.219,0.010,110.220+,0.017,12w,,,192949.,283677.,4s2.4p.4d,3F*,3,4s2.4p.5p,3D,2,,,L9919,
Kr,4,110.2485,0.0010,110.2486+,0.0017,1,,,33405.6,124109.7,4s2.4p3,2P*,3/2,4s.4p4,4P,1/2,,,L6153,
Kr,3,110.612,0.010,110.61199+,0.00017,3,,,119380.23,209786.34,4s.4p5,3P*,1,4s2.4p3.(2P*).5p,3P,0,,,L7284,
Kr,5,111.709,0.010,111.709+,0.012,3d,,,194041.06,283559.,4s.4p3,1P*,1,4s2.4p.5p,1P,1,,,L9919,
Kr,3,112.072,0.010,112.07080+,0.00018,5,,,119380.23,208609.54,4s.4p5,3P*,1,4s2.4p3.(2D*).5p,3S,1,,,L7284,
Kr,4,112.098,0.010,112.0976+,0.0018,5,,,173952.1,263160.1,4s.4p4,2S,1/2,4s2.4p2.(1D).5p,2P*,1/2,,,L7257,
Kr,4,112.290,0.010,112.2900+,0.0018,3,,,145772.8,234827.9,4s.4p4,2D,3/2,4s2.4p2.(3P).5p,2S*,1/2,,,L7257,
Kr,4,112.3328,0.0010,112.3332+,0.0018,9,,,33405.6,122426.5,4s2.4p3,2P*,3/2,4s.4p4,4P,3/2,,,L6153,
